^FINANCIAL,08/08/2011,1002.24,1002.24,993.79,994.09,17131,4563
BDO,08/08/2011,59.7,60.5,59.6,60,3226950,-20199736
BPI,08/08/2011,59.8,59.8,58,58.55,1771680,-11231779
CHIB,08/08/2011,403,403,399,400,100160,20603800
MBT,08/08/2011,74,74,72.95,73.05,4704280,13036542
PBC,08/08/2011,100,100,100,100,290,0
PNB,08/08/2011,58.6,58.6,57.2,57.55,588890,-6626321
PSB,08/08/2011,67,67,67,67,7190,0
RCB,08/08/2011,29.5,29.9,28.95,29.25,1494900,-8041030
SECB,08/08/2011,93.5,93.75,93.3,93.55,705500,26982317
UBP,08/08/2011,60.7,60.7,59.5,59.7,223980,-6125802
ATRK,08/08/2011,4.4,4.49,4.35,4.4,672000,-1034000
BKD,08/08/2011,1.07,1.48,1.07,1.21,410000,0
BLFI,08/08/2011,1.65,1.65,1.63,1.64,67000,0
COL,08/08/2011,17,17.08,16.9,17.08,1634300,0
FFI,08/08/2011,9.5,9.5,9.4,9.5,6800,0
FMIC,08/08/2011,65.5,65.5,65.5,65.5,100,0
I,08/08/2011,3.18,3.18,3.18,3.18,9000,0
NRCP,08/08/2011,1.57,1.57,1.55,1.55,911000,327050
PSE,08/08/2011,238,238,230,230,29430,-3127704
SLF,08/08/2011,1240,1240,1235,1235,230,0
V,08/08/2011,1.77,1.78,1.74,1.74,567000,0
^INDUSTRIAL,08/08/2011,7285.41,7285.41,7109.21,7144.82,777246,-296900
AP,08/08/2011,30.2,30.2,29.65,29.8,4301400,-53728575
ACR,08/08/2011,1.48,1.49,1.44,1.45,782000,-435000
PWR,08/08/2011,2.31,2.41,2.14,2.3,27577000,-12474530
EDC,08/08/2011,6.48,6.48,6.36,6.43,29014100,-53611454
FGEN,08/08/2011,14.12,14.2,14.02,14.1,5679000,-9565952
FPH,08/08/2011,59.65,59.8,58,58.7,358970,982858
MWC,08/08/2011,19.5,19.8,18.8,19.6,762200,-243970
MER,08/08/2011,260,262,253,260,143070,-19657322
PCOR,08/08/2011,15.5,15.5,14.84,15.04,1610300,-1701140
PNX,08/08/2011,11.38,11.38,10.76,11,171900,0
TA,08/08/2011,1.08,1.1,1.06,1.07,1557000,0
ANI,08/08/2011,9.2,9.2,8.9,9.18,107000,0
AMC,08/08/2011,13,13.1,13,13,26500,318500
FOOD,08/08/2011,1.22,1.22,1.18,1.19,845000,-126430
BMM,08/08/2011,57,57,56,56,500,0
GSMI,08/08/2011,28,28.9,27.6,28,79700,0
JFC,08/08/2011,85.2,85.2,85,85,1122350,-1977350
PIP,08/08/2011,2.23,2.25,2.23,2.25,1253000,1101700
RFM,08/08/2011,1.22,1.22,1.15,1.17,2237000,0
SMB,08/08/2011,28.8,28.8,28.8,28.8,30500,0
SMC,08/08/2011,122,122,119,119.1,3648440,-124271444
SFI,08/08/2011,0.165,0.167,0.161,0.165,3860000,115320
TDY,08/08/2011,4.7,5,4.7,5,40000,0
URC,08/08/2011,44.4,45.6,43,43.6,1523300,-23187930
VITA,08/08/2011,0.56,0.56,0.54,0.55,350000,0
AGP,08/08/2011,37.25,37.7,36.05,36.45,270200,103345
EEI,08/08/2011,3.36,3.36,3.3,3.3,4509000,693750
HLCM,08/08/2011,10.8,10.8,10.7,10.8,6200,24840
MWIDE,08/08/2011,10.22,10.32,10.22,10.32,136600,414888
RCM,08/08/2011,5.9,5.9,5.9,5.9,261900,0
