^FINANCIAL,08/07/2007,884.91,907.03,884.91,897.95,956622,-333346
ASIA,08/07/2007,9.4,9.4,9.4,9.4,65000,282000
BDO,08/07/2007,60,60.5,58.5,59,1964500,-57452650
BPI,08/07/2007,61.5,64.5,61.5,63.5,1813500,-30259150
CHIB,08/07/2007,820,830,820,825,3220,1195800
CSB,08/07/2007,20.25,20.25,20.25,20.25,300,0
EIB,08/07/2007,0.44,0.44,0.43,0.43,2030000,430000
MBT,08/07/2007,58.5,60,58.5,58.5,8582100,-194786950
PNB,08/07/2007,56,56.5,55,56,522700,3060850
PSB,08/07/2007,62,63,62,63,5000,0
RCB,08/07/2007,29,29.5,28.5,28.5,2420000,-45809200
SECB,08/07/2007,82,82,81.5,81.5,482100,-12604350
UBP,08/07/2007,56,59,56,56.5,47200,-710000
BKD,08/07/2007,1.26,1.36,1.26,1.36,1008000,0
COL,08/07/2007,11,11.75,10.5,10.75,843500,-2759900
FAF,08/07/2007,0.93,0.93,0.93,0.93,60000,0
FMIC,08/07/2007,40,40,40,40,2000,0
MFC,08/07/2007,1675,1675,1675,1675,910,1172500
NRCP,08/07/2007,3.75,3.85,3.75,3.8,5146000,4933600
PCIL,08/07/2007,2.12,2.12,2.1,2.1,74000,0
PSE,08/07/2007,795,795,775,775,340,-39250
SLF,08/07/2007,2190,2200,2190,2200,1250,0
V,08/07/2007,1.4,1.46,1.4,1.46,438000,0
^INDUSTRIAL,08/07/2007,4499.04,4604.75,4499.04,4590.77,789844,851
AP,08/07/2007,4.35,4.85,4.35,4.75,7431000,-2858100
EDC,08/07/2007,6.4,6.4,6.2,6.3,23046000,-19733500
FGEN,08/07/2007,62,62.5,62,62,120900,-1773700
FPH,08/07/2007,78.5,79.5,78,78,359600,-15917750
MER,08/07/2007,93,97.5,93,97.5,653000,0
MERB,08/07/2007,95,97.5,95,97,1890100,58914150
MWC,08/07/2007,13.75,14,13.75,13.75,2353900,7599625
PCOR,08/07/2007,5.5,5.7,5.3,5.6,9848000,4717600
PNX,08/07/2007,9,9.3,8.7,8.7,551000,1790200
