^FINANCIAL,01/25/2007,885.58,888.69,884.16,886.82,808553,106696
ASIA,01/25/2007,7.4,7.4,7.2,7.4,81000,0
BDO,01/25/2007,47.5,49,47,49,2683900,2765250
BPI,01/25/2007,72,72,71,71.5,2708300,41498450
CHIB,01/25/2007,690,695,690,690,15310,-3024850
CHTR,01/25/2007,26,26,26,26,500,0
CSB,01/25/2007,19.75,19.75,19.75,19.75,400,0
EIB,01/25/2007,0.51,0.53,0.5,0.51,14350000,107100
EPCI,01/25/2007,85,86,85,85.5,190800,12850650
MBT,01/25/2007,60,60.5,59.5,60,6123400,66540500
PBC,01/25/2007,43,49,43,49,1400,0
PNB,01/25/2007,48,49,48,48,58300,0
PSB,01/25/2007,49,49.5,49,49.5,3500,0
RCB,01/25/2007,38,38.5,36.5,37,569400,6443400
SECB,01/25/2007,75,75.5,75,75,464800,-22504000
UBP,01/25/2007,61,61,60,60,25000,-424500
BKD,01/25/2007,0.7,0.7,0.67,0.67,270000,6700
COL,01/25/2007,4.7,4.7,4.7,4.7,155000,9400
FAF,01/25/2007,0.65,0.65,0.65,0.65,10000,6500
FMIC,01/25/2007,31.5,31.5,31.5,31.5,10000,-315000
MFC,01/25/2007,1630,1640,1630,1635,430,0
PCIL,01/25/2007,1.56,1.56,1.56,1.56,313000,0
PSE,01/25/2007,360,380,360,380,3850,254125
SLF,01/25/2007,2030,2055,2030,2055,2840,2483100
V,01/25/2007,1.64,1.66,1.62,1.64,7634000,0
^INDUSTRIAL,01/25/2007,4183.26,4204.81,4173.05,4184.27,1420746,-129920
EDC,01/25/2007,4.9,5,4.85,4.9,42752000,22336300
FGEN,01/25/2007,55,55,54.5,54.5,700900,-23468500
FPH,01/25/2007,71,73.5,70.5,72.5,1880400,-38331900
MER,01/25/2007,70,73,70,71.5,427000,0
MERB,01/25/2007,72.5,73.5,71.5,72.5,1417000,-19715150
MWC,01/25/2007,9.1,9.2,9,9,3882000,4432600
PCOR,01/25/2007,4.15,4.2,4.1,4.1,10335000,-2333400
PWR,01/25/2007,0.28,0.28,0.28,0.28,100000,0
TA,01/25/2007,1.22,1.24,1.2,1.2,588000,-31720
GSMI,01/25/2007,20.75,20.75,20.5,20.5,105900,-2068700
JFC,01/25/2007,44,44,43.5,44,466300,-6333000
RFM,01/25/2007,1.36,1.36,1.3,1.36,587000,0
ROX,01/25/2007,2.85,2.85,2.85,2.85,154000,0
SFI,01/25/2007,0.38,0.39,0.38,0.38,700000,0
SMC,01/25/2007,63,63.5,63,63,25400,0
SMCB,01/25/2007,75.5,75.5,75,75,1237200,-61280250
TUNA,01/25/2007,2.08,2.1,2.06,2.08,947000,0
URC,01/25/2007,19,19,18.75,19,3393300,3838350
CMT,01/25/2007,1.26,1.34,1.26,1.3,58033000,-13805400
EEI,01/25/2007,4.2,4.55,4.2,4.35,5509000,-1838600
FCC,01/25/2007,3.2,3.25,3.2,3.25,504000,0
