^FINANCIAL,10/19/2007,962.95,971.3,960.22,966.81,688544,-110604
ASIA,10/19/2007,9.2,9.2,9,9,105000,-36200
BDO,10/19/2007,64,64.5,64,64.5,1281400,-35864900
BPI,10/19/2007,67.5,69.5,67.5,68.5,2135100,22485250
CHIB,10/19/2007,715,725,715,725,870,0
CSB,10/19/2007,23.25,23.25,23.25,23.25,300,0
EIB,10/19/2007,0.45,0.45,0.44,0.45,2250000,0
MBT,10/19/2007,65,65,64,64.5,3471200,3514750
PNB,10/19/2007,50.5,51,49.5,50,1693200,-77949750
PSB,10/19/2007,62,62.5,62,62.5,4000,0
PTC,10/19/2007,56.5,56.5,56.5,56.5,1000,0
RCB,10/19/2007,29.5,30,29,30,1764500,-25080000
SECB,10/19/2007,78,78,77.5,78,162600,12486800
UBP,10/19/2007,51.5,51.5,51,51.5,230000,-11301750
BKD,10/19/2007,2.02,2.04,2,2.04,3440000,0
COL,10/19/2007,12.5,13.5,12.5,13.25,850600,-64250
FAF,10/19/2007,1,1,1,1,300000,0
FMIC,10/19/2007,42,42,42,42,500,0
I,10/19/2007,5.5,5.6,5.4,5.5,7211000,330000
MFC,10/19/2007,1875,1880,1875,1880,980,0
NRCP,10/19/2007,3.6,3.65,3.6,3.6,1974000,-1292400
PCIL,10/19/2007,1.94,2,1.94,2,39000,-2000
PSE,10/19/2007,1050,1050,1040,1040,2690,2170150
V,10/19/2007,1.6,1.6,1.6,1.6,293000,0
^INDUSTRIAL,10/19/2007,4734.09,4770.15,4734.09,4746.99,803733,-59594
AP,10/19/2007,5.6,5.6,5.5,5.6,7171000,-15165000
EDC,10/19/2007,7.4,7.4,7.3,7.3,13687000,5950600
FGEN,10/19/2007,66,66,65.5,66,983700,-60049300
FPH,10/19/2007,87,88,87,87.5,491800,12034600
MER,10/19/2007,80.5,82.5,80.5,80.5,1731300,-1993200
MWC,10/19/2007,17.25,17.5,16.75,17,3813500,-28226250
PCOR,10/19/2007,6.4,6.8,6.4,6.7,23044000,-24528700
PNX,10/19/2007,8.1,8.2,8.1,8.2,304000,-147600
SPC,10/19/2007,2.4,2.4,2.4,2.4,18000,0
TA,10/19/2007,1.34,1.52,1.34,1.44,9454000,-1068940
AMC,10/19/2007,5.1,5.2,5.1,5.2,171000,240400
CAC,10/19/2007,1.78,1.8,1.78,1.8,44000,0
JFC,10/19/2007,53.5,53.5,53.5,53.5,502300,21244850
PCKH,10/19/2007,8.5,8.5,8.5,8.5,35000,0
RFM,10/19/2007,0.81,0.81,0.79,0.79,210000,0
ROX,10/19/2007,2.95,2.95,2.8,2.8,575000,0
SMC,10/19/2007,60,60,59.5,60,60900,0
SMCB,10/19/2007,61.5,62,61.5,61.5,72100,-690450
TDY,10/19/2007,6.1,6.1,5.8,6,161000,0
TUNA,10/19/2007,1.94,1.96,1.86,1.86,543000,60160
URC,10/19/2007,15,15.25,15,15.25,2145300,-12131375
VITA,10/19/2007,0.39,0.41,0.39,0.41,60000,0
CMT,10/19/2007,1.14,1.2,1.14,1.14,24976000,130820
EEI,10/19/2007,5.4,5.5,5.3,5.5,5133000,0
HLCM,10/19/2007,8.4,8.5,8.4,8.4,5397000,45309600
RCM,10/19/2007,4.5,4.5,4.45,4.5,33000,0
COAT,10/19/2007,4.65,4.8,4.6,4.75,855000,-565100
PCP,10/19/2007,0.43,0.43,0.42,0.42,2240000,0
^HOLDING,10/19/2007,2136.24,2158.24,2133.42,2143.05,651422,-147009
ABA,10/19/2007,0.011,0.011,0.011,0.011,113700000,0
AC,10/19/2007,575,585,575,580,184920,14695250
ACR,10/19/2007,0.89,0.89,0.87,0.87,400000,0
AEV,10/19/2007,7.1,7.2,7.1,7.2,794000,0
AGI,10/19/2007,5.8,6,5.7,6,19408000,-55052000
AJO,10/19/2007,0.125,0.13,0.12,0.12,17380000,120000
ANS,10/19/2007,3.25,3.3,3.25,3.25,38000,0
APC,10/19/2007,0.81,0.82,0.81,0.81,3490000,0
APM,10/19/2007,0.017,0.017,0.017,0.017,94000000,0
APO,10/19/2007,2.24,2.26,2.22,2.22,1393000,2240
ATN,10/19/2007,3,3.05,2.95,3.05,981000,0
BCI,10/19/2007,13.5,13.5,13.5,13.5,100,0
BPC,10/19/2007,4.6,4.7,4.6,4.65,18851000,-49145950
DMC,10/19/2007,9.6,9.7,9.6,9.6,2639000,-13785700
ETON,10/19/2007,4.5,4.6,4.5,4.5,72000,0
FDC,10/19/2007,6.9,7,6.9,7,314000,0
FJP,10/19/2007,1.5,1.5,1.5,1.5,3000,0
JGS,10/19/2007,11.25,11.25,11,11,681900,2982100
MIC,10/19/2007,8.2,8.3,7.8,8,5978000,239000
PA,10/19/2007,0.22,0.225,0.205,0.205,127520000,0
POPI,10/19/2007,0.49,0.49,0.48,0.48,1730000,0
PRIM,10/19/2007,0.75,0.75,0.75,0.75,200000,0
REG,10/19/2007,1.64,1.64,1.64,1.64,155000,0
SGI,10/19/2007,0.76,0.76,0.76,0.76,20000,0
SINO,10/19/2007,0.45,0.46,0.44,0.45,5740000,0
SM,10/19/2007,397.5,397.5,390,395,517790,-47064900
SOC,10/19/2007,1.48,1.48,1.48,1.48,9000,0
SPM,10/19/2007,1.3,1.3,1.3,1.3,51000,0
WIN,10/19/2007,0.37,0.39,0.37,0.38,5050000,0
^PROPERTY,10/19/2007,1755.65,1794.96,1749.04,1774.01,1194770,136690
ALHI,10/19/2007,7.8,7.9,7.6,7.8,31000,0
ALI,10/19/2007,16.75,17.25,16.75,17,17568900,-105602075
BEL,10/19/2007,1.36,1.4,1.36,1.4,2846000,-626000
BRN,10/19/2007,1.38,1.4,1.38,1.38,119000,1380
CDC,10/19/2007,1.92,1.92,1.92,1.92,50000,0
CEI,10/19/2007,0.64,0.64,0.63,0.63,500000,0
CHI,10/19/2007,4.05,4.4,4.05,4.4,566000,1040900
CPV,10/19/2007,1.94,1.94,1.94,1.94,100000,0
CYBR,10/19/2007,0.46,0.47,0.46,0.47,1580000,0
ELI,10/19/2007,0.8,0.82,0.8,0.81,24570000,24300
EVER,10/19/2007,0.28,0.29,0.28,0.29,1350000,0
FLI,10/19/2007,1.94,1.94,1.9,1.92,43472000,-40163840
GO,10/19/2007,0.3,0.3,0.3,0.3,630000,0
HP,10/19/2007,2.5,2.5,2.5,2.5,50000,0
LND,10/19/2007,1.14,1.18,1.12,1.16,13354000,-3770720
MEG,10/19/2007,4.25,4.6,4.25,4.5,110450000,354801250
MPI,10/19/2007,5.1,5.2,5,5,123000,0
MRC,10/19/2007,0.65,0.65,0.64,0.64,980000,0
PHES,10/19/2007,0.38,0.39,0.34,0.39,720000,6800
RLC,10/19/2007,21.75,21.75,21.25,21.25,1827200,21286875
RLT,10/19/2007,0.53,0.56,0.51,0.53,7410000,-1101400
SHNG,10/19/2007,2.4,2.4,2.4,2.4,261000,240000
SMDC,10/19/2007,4.2,4.3,4.15,4.3,1433000,1608200
SMPH,10/19/2007,12,12,11.75,11.75,6796600,-57742200
SUN,10/19/2007,0.69,0.69,0.69,0.69,150000,0
UW,10/19/2007,0.28,0.28,0.27,0.28,3790000,0
VLL,10/19/2007,5.9,5.9,5.8,5.8,23928000,-33313100
^SERVICE,10/19/2007,1835.03,1887.97,1835.03,1879.82,811343,-18768
ABS,10/19/2007,31,33,31,33,354800,0
GMA7,10/19/2007,8.5,8.6,8.4,8.6,1060000,0
MB,10/19/2007,1,1,1,1,80000,0
DGTL,10/19/2007,1.5,1.52,1.48,1.52,1764000,0
GLO,10/19/2007,1720,1735,1720,1730,24820,-1932950
PLTL,10/19/2007,7.6,7.7,7.5,7.7,4569000,0
TEL,10/19/2007,3025,3130,3025,3110,209680,-16739300
BHI,10/19/2007,0.22,0.225,0.22,0.22,5910000,-45000
DFNN,10/19/2007,9,9.4,9,9.2,460000,0
IMP,10/19/2007,14.5,14.5,14.5,14.5,7000,0
ION,10/19/2007,1.8,1.8,1.8,1.8,1000,0
IPVG,10/19/2007,9.3,9.3,9,9.2,755000,18400
IS,10/19/2007,0.21,0.21,0.205,0.205,2560000,0
ISM,10/19/2007,0.043,0.045,0.043,0.043,91800000,34400
MUSX,10/19/2007,1.48,1.48,1.46,1.46,89000,0
TBGI,10/19/2007,3.1,3.2,3.05,3.2,5760000,95500
WEB,10/19/2007,0.055,0.0575,0.0525,0.0575,43700000,0
ATI,10/19/2007,4.2,4.25,4.2,4.25,156000,525000
ATS,10/19/2007,1.5,1.52,1.5,1.5,31000,0
ICT,10/19/2007,39,39.5,39,39.5,43200,-1219200
KPM,10/19/2007,2,2,2,2,625000,608000
LR,10/19/2007,3,3.2,3,3.2,374000,0
PEP,10/19/2007,0.66,0.67,0.64,0.64,1460000,0
CEU,10/19/2007,8,8.2,8,8.2,24000,0
IPO,10/19/2007,3.05,3.05,3.05,3.05,78000,0
JTH,10/19/2007,26,26,25.5,25.5,800,0
LOTO,10/19/2007,13,13,13,13,143800,0
MAC,10/19/2007,5.5,5.6,5.3,5.3,1562000,371000
PAX,10/19/2007,13.5,13.75,12.75,13,636200,-484700
^MINING-OIL,10/19/2007,8304.77,8356.16,8165.85,8203.46,1073011,7083
APX,10/19/2007,5.6,5.6,5.6,5.6,310000,0
APXB,10/19/2007,5.6,5.6,5.6,5.6,207000,0
AR,10/19/2007,0.012,0.012,0.012,0.012,119600000,0
AT,10/19/2007,15.25,15.5,15,15.25,4155100,32025
BC,10/19/2007,13,13.25,13,13,47000,0
DIZ,10/19/2007,8.3,8.3,7.5,7.9,723000,-471900
GEO,10/19/2007,2.75,2.75,2.55,2.65,40046000,313750
LC,10/19/2007,0.37,0.37,0.35,0.36,10090000,0
LCB,10/19/2007,0.4,0.4,0.39,0.39,8460000,27300
MA,10/19/2007,0.028,0.028,0.027,0.028,330200000,0
MAB,10/19/2007,0.032,0.032,0.032,0.032,54000000,0
NI,10/19/2007,28,28,24.75,26,5801600,-555500
OM,10/19/2007,0.015,0.015,0.014,0.015,286500000,0
PX,10/19/2007,9.6,9.7,9.5,9.5,13228000,8086000
SCC,10/19/2007,42.5,42.5,42,42,52500,0
UPM,10/19/2007,1,1,0.98,0.99,2200000,9900
VUL,10/19/2007,1.28,1.28,1.28,1.28,700000,89600
BSC,10/19/2007,0.36,0.36,0.35,0.35,2810000,0
OPM,10/19/2007,0.025,0.026,0.025,0.025,389000000,0
OPMB,10/19/2007,0.026,0.027,0.025,0.025,147300000,0
OV,10/19/2007,0.029,0.029,0.028,0.028,337300000,-560000
PERC,10/19/2007,10.5,11.5,10.5,10.75,1211100,112500
ACPR,10/19/2007,114,114,114,114,1200,0
TELT,10/19/2007,10.5,10.5,10.5,10.5,100,0
ABSP,10/19/2007,31,35,31,34.5,1575200,40340650
GMAP,10/19/2007,8.5,8.5,8.4,8.5,15267000,-11755500
MPIW,10/19/2007,3.9,4.05,3.9,3.9,130000,-4050
OMW2,10/19/2007,0.011,0.011,0.01,0.011,148000000,0
ICTV,10/19/2007,4.2,4.3,4,4.3,1075000,215000
T,10/19/2007,18.25,18.25,18.25,18.25,7600,0
^ALLSHARES,10/19/2007,2372.56,2393.46,2372.22,2388.18,0,0
^PSEi,10/19/2007,3773.18,3836.18,3773.18,3819.75,5222825,-163463
