^FINANCIAL,12/19/2007,841.73,846.3,835.34,839.27,1050503,-227654
ASIA,12/19/2007,8.3,8.3,8.3,8.3,13000,0
BDO,12/19/2007,58.5,58.5,56.5,58,11054500,26700750
BPI,12/19/2007,58.5,59,57,57.5,3953500,-176825800
CHIB,12/19/2007,650,650,650,650,960,0
CHTR,12/19/2007,36,36,36,36,400,0
CSB,12/19/2007,23,23.25,23,23.25,1600,0
EIB,12/19/2007,0.38,0.38,0.38,0.38,180000,0
MBT,12/19/2007,53.5,54.5,53,53,2830400,-76565450
PNB,12/19/2007,47,47,46.5,46.5,71600,-2309950
PSB,12/19/2007,59.5,60,58.5,58.5,7200,0
RCB,12/19/2007,23.75,23.75,23.5,23.75,63200,0
SECB,12/19/2007,75.5,76,75.5,76,153800,197600
UBP,12/19/2007,43.5,43.5,43.5,43.5,2100,-91350
ATRK,12/19/2007,4,4,4,4,40000,0
BKD,12/19/2007,1.86,1.92,1.86,1.9,320000,0
COL,12/19/2007,10.75,11,10.5,10.75,147300,0
FAF,12/19/2007,1,1,1,1,10000,0
FFI,12/19/2007,7.8,7.8,7.8,7.8,1000,0
FMIC,12/19/2007,41,42.5,41,42.5,2000,0
I,12/19/2007,4.7,4.7,4.6,4.65,79000,0
NRCP,12/19/2007,3.15,3.15,3.1,3.15,1157000,1240000
PCIL,12/19/2007,1.8,1.8,1.8,1.8,80000,0
PSE,12/19/2007,1015,1015,1015,1015,5270,0
SLF,12/19/2007,2270,2270,2270,2270,50,0
V,12/19/2007,1.68,1.68,1.66,1.66,797000,0
^INDUSTRIAL,12/19/2007,4369.47,4394.27,4369.47,4394.27,610249,-218721
AP,12/19/2007,5,5.1,5,5,193000,-251500
EDC,12/19/2007,6.7,6.7,6.6,6.7,16548000,-21374200
FGEN,12/19/2007,60,60.5,59.5,60.5,181100,-8590550
FPH,12/19/2007,70,71.5,70,71,326000,2923900
MER,12/19/2007,80,80.5,79,79.5,967800,-32466400
MWC,12/19/2007,18.5,18.75,18.25,18.5,10863300,-98265225
PCOR,12/19/2007,5.8,5.8,5.6,5.7,2438000,-10493700
PNX,12/19/2007,6.8,7,6.8,7,68000,0
PWR,12/19/2007,0.38,0.41,0.38,0.41,100000,0
TA,12/19/2007,1.22,1.24,1.22,1.22,1641000,610000
AMC,12/19/2007,4.95,5.1,4.95,5.1,121000,-253450
JFC,12/19/2007,48,49,48,48.5,263100,4286850
PCKH,12/19/2007,9,9,9,9,200000,0
RFM,12/19/2007,0.68,0.68,0.67,0.67,440000,0
ROX,12/19/2007,2.85,2.85,2.85,2.85,112000,0
SFI,12/19/2007,0.44,0.44,0.44,0.44,60000,0
SMC,12/19/2007,59,59.5,59,59.5,138100,0
SMCB,12/19/2007,59.5,59.5,59,59.5,1034100,-21472550
TUNA,12/19/2007,1.54,1.54,1.5,1.5,207000,0
URC,12/19/2007,13.75,13.75,13.5,13.5,4334700,-37341000
VITA,12/19/2007,0.39,0.39,0.39,0.39,60000,0
CMT,12/19/2007,0.96,0.98,0.96,0.98,290000,-28800
EEI,12/19/2007,4,4,4,4,15000,0
HLCM,12/19/2007,7.9,7.9,7.9,7.9,71000,-197500
T,12/19/2007,9.1,9.1,8.8,9.1,508000,0
COAT,12/19/2007,4,4.1,4,4.05,120000,-141750
EURO,12/19/2007,2,2,2,2,5000,-10000
PCP,12/19/2007,0.35,0.35,0.33,0.34,1010000,0
SPH,12/19/2007,8.4,8.4,8,8.3,2355000,4344000
^HOLDING,12/19/2007,1898.41,1898.54,1870.84,1873.92,341032,-211255
ABA,12/19/2007,0.01,0.01,0.0095,0.01,31000000,0
AC,12/19/2007,510,510,492.5,495,396070,-162264275
ACR,12/19/2007,0.76,0.76,0.75,0.75,110000,0
AEV,12/19/2007,6.8,6.8,6.8,6.8,4350000,-28798000
AGI,12/19/2007,5.2,5.3,5.1,5.2,1772000,3120000
AJO,12/19/2007,0.115,0.12,0.11,0.115,35570000,0
ANS,12/19/2007,3.35,3.4,3.35,3.35,71000,0
APC,12/19/2007,0.58,0.61,0.58,0.59,9890000,-719200
APM,12/19/2007,0.014,0.014,0.014,0.014,5100000,0
APO,12/19/2007,2.32,2.36,2.3,2.34,761000,-2320
APR,12/19/2007,3.1,3.1,3,3,43000,0
ATN,12/19/2007,2.32,2.5,2.32,2.5,80000,0
BPC,12/19/2007,4.1,4.3,4.1,4.2,5585000,-3274600
DMC,12/19/2007,9.2,9.3,9.2,9.3,261000,-1412900
HI,12/19/2007,2,2,2,2,20000,0
JGS,12/19/2007,9.9,9.9,9.9,9.9,156000,-1544400
LIHC,12/19/2007,16,16,15.75,16,3000,0
MHC,12/19/2007,0.46,0.46,0.44,0.45,280000,0
MIC,12/19/2007,6.4,6.5,6.1,6.2,1302000,616100
PA,12/19/2007,0.22,0.22,0.205,0.205,108380000,0
PAL,12/19/2007,6.1,6.1,6,6,22000,0
REG,12/19/2007,1.8,1.8,1.8,1.8,208000,0
SINO,12/19/2007,0.34,0.34,0.33,0.33,3320000,0
SM,12/19/2007,337.5,337.5,335,335,98670,-16975600
WIN,12/19/2007,0.28,0.3,0.28,0.29,730000,0
^PROPERTY,12/19/2007,1483.26,1498.4,1447.78,1447.78,628290,-175631
ALI,12/19/2007,14.5,14.75,14,14,12629300,-59554025
BEL,12/19/2007,1.22,1.22,1.22,1.22,880000,244000
BRN,12/19/2007,1.98,2.04,1.94,1.96,3184000,-7800
CYBR,12/19/2007,0.36,0.37,0.36,0.37,1410000,-55500
ELI,12/19/2007,0.8,0.8,0.79,0.79,5430000,1437800
ETON,12/19/2007,3.85,3.85,3.85,3.85,130000,0
FLI,12/19/2007,1.32,1.34,1.3,1.3,91119000,8588300
LND,12/19/2007,0.95,0.96,0.94,0.95,9170000,670200
MEG,12/19/2007,3.85,3.85,3.7,3.75,38892000,-14754250
MPI,12/19/2007,4.05,4.15,4,4.15,101000,88000
MRC,12/19/2007,0.53,0.53,0.53,0.53,200000,0
PHES,12/19/2007,0.3,0.3,0.3,0.3,300000,0
PO,12/19/2007,4.25,4.25,4.25,4.25,15000,0
RLC,12/19/2007,15.75,16,15.5,16,825100,-2524125
RLT,12/19/2007,0.49,0.49,0.46,0.49,730000,0
SHNG,12/19/2007,2.22,2.24,2.16,2.16,2262000,-560000
SLI,12/19/2007,1.78,1.82,1.76,1.76,111000,0
SMDC,12/19/2007,3.8,3.85,3.8,3.8,339000,-1136200
SMPH,12/19/2007,10.5,10.5,10,10,12778700,-101221875
SUN,12/19/2007,0.61,0.62,0.61,0.61,120000,0
UW,12/19/2007,0.22,0.23,0.22,0.23,1610000,0
VLL,12/19/2007,5.8,5.8,5.6,5.7,1320000,-6845600
^SERVICE,12/19/2007,1800.55,1804.18,1790.95,1804.18,510600,-105595
ABS,12/19/2007,32.5,32.5,32,32.5,35300,0
GMA7,12/19/2007,7.8,7.9,7.8,7.8,58000,0
DGTL,12/19/2007,1.56,1.58,1.52,1.56,5011000,0
GLO,12/19/2007,1480,1490,1480,1485,56030,-10490750
PLTL,12/19/2007,6.9,7,6.9,7,160000,0
TEL,12/19/2007,3000,3000,2975,3000,76710,-89645900
BHI,12/19/2007,0.19,0.19,0.19,0.19,6000000,380000
DFNN,12/19/2007,15.25,16.5,15,15,3137500,1482050
ION,12/19/2007,1.5,1.5,1.46,1.46,183000,0
IP,12/19/2007,7.3,7.4,7.2,7.4,206000,370000
IS,12/19/2007,0.17,0.175,0.165,0.17,4360000,0
ISM,12/19/2007,0.037,0.037,0.036,0.036,13000000,0
MUSX,12/19/2007,1.98,1.98,1.86,1.88,2910000,0
TBGI,12/19/2007,2.34,2.38,2.32,2.32,1107000,-310880
WEB,12/19/2007,0.045,0.046,0.045,0.046,14600000,-22500
ATI,12/19/2007,3.85,4,3.85,4,15141000,562100
ATS,12/19/2007,1.2,1.2,1.2,1.2,1157000,0
ICT,12/19/2007,44,44,43.5,44,506500,-48600
KPM,12/19/2007,2.1,2.2,2.1,2.2,2033000,4456380
LR,12/19/2007,2.42,2.42,2.4,2.4,200000,0
PEP,12/19/2007,1.24,1.26,1.18,1.18,3447000,0
WPI,12/19/2007,0.8,0.8,0.78,0.8,880000,0
IPO,12/19/2007,3.2,3.2,3.15,3.15,21000,3200
JTH,12/19/2007,29,29,26.5,26.5,45200,-28000
LOTO,12/19/2007,11,11,10.25,10.25,306000,10250
MAC,12/19/2007,4.6,4.7,4.6,4.65,321000,-1144150
PAX,12/19/2007,5.4,6.4,5.4,5.9,4784000,-11168700
^MINING-OIL,12/19/2007,8154.21,8164.73,8004.28,8094.67,357955,-1388
APX,12/19/2007,5.9,5.9,5.9,5.9,285000,0
APXB,12/19/2007,6.3,6.3,6.2,6.2,70000,155000
AR,12/19/2007,0.0095,0.01,0.0095,0.0095,38000000,9500
AT,12/19/2007,13.25,13.5,13,13.5,258400,0
BC,12/19/2007,19,19.75,18.75,19,383300,0
DIZ,12/19/2007,8.9,9,8.6,8.7,317000,847000
GEO,12/19/2007,1.88,1.9,1.78,1.8,34198000,625720
LC,12/19/2007,0.48,0.48,0.47,0.47,9260000,0
LCB,12/19/2007,0.5,0.5,0.48,0.49,7120000,-735000
MA,12/19/2007,0.028,0.028,0.027,0.028,10300000,0
MAB,12/19/2007,0.029,0.029,0.029,0.029,2000000,0
NI,12/19/2007,19.5,19.5,18.5,19,267900,0
OM,12/19/2007,0.013,0.014,0.013,0.013,74100000,0
ORE,12/19/2007,3.15,3.3,3,3.2,67466000,-1497950
PX,12/19/2007,9.5,9.5,9.3,9.5,4563000,-1471500
UPM,12/19/2007,0.72,0.72,0.72,0.72,490000,0
VUL,12/19/2007,1.06,1.06,1.06,1.06,615000,0
BSC,12/19/2007,0.3,0.3,0.29,0.3,1780000,-21000
OPM,12/19/2007,0.023,0.023,0.023,0.023,151300000,0
OPMB,12/19/2007,0.025,0.025,0.025,0.025,23300000,0
OV,12/19/2007,0.028,0.028,0.028,0.028,103000000,700000
PERC,12/19/2007,9.9,9.9,9.9,9.9,95000,0
TELC,12/19/2007,10.25,10.25,10.25,10.25,300,0
TELO,12/19/2007,10.5,10.5,10.5,10.5,100,0
TELQ,12/19/2007,10.5,10.5,10.5,10.5,1200,0
TELR,12/19/2007,10.5,10.5,10.5,10.5,300,0
TELU,12/19/2007,10.5,10.5,10.5,10.5,1000,0
TELY,12/19/2007,10.5,10.5,10.5,10.5,100,0
ABSP,12/19/2007,34,34,34,34,22000,748000
GMAP,12/19/2007,8,8.4,8,8.1,4267000,-28350000
OMW2,12/19/2007,0.0085,0.0085,0.0085,0.0085,20000000,0
ICTV,12/19/2007,2.8,2.8,2.8,2.8,210000,0
MFIN,12/19/2007,4,4,4,4,25000,40000
^ALLSHARES,12/19/2007,2144.61,2150.76,2132.83,2136.8,0,0
^PSEi,12/19/2007,3488.12,3493.11,3458.89,3466.28,3498633,-967833
