^FINANCIAL,04/04/2007,928.99,937.88,926.51,935.8,909953,209832
ASIA,04/04/2007,11,13,11,13,980800,-5000
BDO,04/04/2007,60,60.5,60,60.5,3181500,-8046900
BPI,04/04/2007,67,68,67,67.5,1754700,50296800
CHIB,04/04/2007,865,870,865,865,1760,0
CSB,04/04/2007,20,20,20,20,600,0
EIB,04/04/2007,0.55,0.55,0.53,0.53,780000,0
EPCI,04/04/2007,105,106,103,106,99180,6483980
MBT,04/04/2007,63,63.5,62,63.5,6245800,133924550
PBC,04/04/2007,51,51,50,50,1300,0
PNB,04/04/2007,46,46,46,46,165500,-7084000
PSB,04/04/2007,62.5,62.5,62,62.5,13500,0
RCB,04/04/2007,30.5,31,30,30.5,4059700,31000200
SECB,04/04/2007,78,78,77.5,78,247300,1697900
UBP,04/04/2007,63,64,62.5,63,85800,63000
ATRK,04/04/2007,3,3,3,3,35000,105000
BKD,04/04/2007,0.7,0.72,0.7,0.7,350000,-35000
COL,04/04/2007,6.9,7,6.8,7,177000,0
FMIC,04/04/2007,38,38,38,38,10000,0
MFC,04/04/2007,1660,1670,1660,1670,5050,2673350
PCIL,04/04/2007,1.9,2.04,1.9,2.04,13000,0
PSE,04/04/2007,650,650,645,650,4120,-1241500
SLF,04/04/2007,2170,2170,2170,2170,600,0
V,04/04/2007,1.66,1.72,1.62,1.68,5817000,0
^INDUSTRIAL,04/04/2007,4285.23,4347.21,4285.23,4347.21,793342,103773
EDC,04/04/2007,6.1,6.1,6,6,16119000,-16556600
FGEN,04/04/2007,59,62.5,59,62.5,2661200,89830600
FPH,04/04/2007,73,75,73,75,851900,37579100
MER,04/04/2007,70,70.5,69.5,70,122600,0
MERB,04/04/2007,70,71,69.5,70,2028600,-31738400
MWC,04/04/2007,9.6,9.6,9.4,9.5,7039000,18098500
PCOR,04/04/2007,4.75,4.85,4.75,4.8,6690000,3687400
PWR,04/04/2007,0.33,0.33,0.31,0.31,1420000,0
TA,04/04/2007,1.52,1.52,1.48,1.5,1137000,0
AMC,04/04/2007,3.85,3.85,3.85,3.85,85000,327250
GSMI,04/04/2007,25,26.5,25,26.5,20000,-12500
JFC,04/04/2007,55.5,59.5,55.5,59.5,523200,28468350
RFM,04/04/2007,1.3,1.36,1.3,1.32,285000,0
ROX,04/04/2007,2.42,2.42,2.42,2.42,361000,0
SFI,04/04/2007,0.39,0.39,0.39,0.39,80000,0
SMC,04/04/2007,65,65,64.5,65,53300,0
SMCB,04/04/2007,73,74,73,73.5,144000,-154550
TDY,04/04/2007,3.9,3.9,3.9,3.9,8000,0
TUNA,04/04/2007,2.2,2.22,2.2,2.22,265000,0
URC,04/04/2007,17,17.25,16.75,17,5930700,-37848175
CMT,04/04/2007,1.8,1.8,1.76,1.8,4470000,0
EEI,04/04/2007,4.6,4.8,4.6,4.8,779000,0
HLCM,04/04/2007,8.8,8.9,8.8,8.9,995000,-6785300
PNC,04/04/2007,5.8,6,5.8,6,60000,0
RCM,04/04/2007,5.7,5.7,5.7,5.7,21000,0
COAT,04/04/2007,5,5.3,5,5.2,8889000,16799300
MAH,04/04/2007,0.7,0.78,0.7,0.78,160000,0
MAHB,04/04/2007,0.7,0.74,0.6,0.74,430000,20400
MVC,04/04/2007,0.73,0.73,0.72,0.73,400000,-145000
PCP,04/04/2007,0.34,0.35,0.34,0.34,10580000,2203200
^HOLDING,04/04/2007,1879.88,1922.13,1879.88,1908.67,840966,161038
AB,04/04/2007,6.5,6.5,6.5,6.5,5000,0
ABA,04/04/2007,0.015,0.017,0.015,0.017,2408900000,0
ABAB,04/04/2007,0.017,0.018,0.017,0.018,269000000,0
AC,04/04/2007,575,595,575,585,523290,140590200
ACR,04/04/2007,0.91,0.91,0.89,0.89,160000,0
AEV,04/04/2007,8.4,8.6,8.4,8.6,4111000,24189100
AGI,04/04/2007,6.8,6.9,6.8,6.9,1164000,0
AJO,04/04/2007,0.07,0.07,0.07,0.07,16300000,-546000
ANS,04/04/2007,3.6,3.6,3.55,3.6,158000,-295200
APC,04/04/2007,0.51,0.53,0.48,0.52,109970000,10522000
APM,04/04/2007,0.013,0.013,0.012,0.013,94300000,-1095900
APO,04/04/2007,1.74,1.8,1.72,1.76,15404000,0
B,04/04/2007,3.3,3.5,3.3,3.5,27000,0
BAL,04/04/2007,4.5,4.7,4.5,4.6,250000,45500
BCI,04/04/2007,10.5,10.5,10.5,10.5,4200,0
BPC,04/04/2007,3.5,3.55,3.45,3.5,14933000,-48750
DMC,04/04/2007,7.2,7.2,7.1,7.1,1261000,1313600
FDC,04/04/2007,5,5.2,5,5.1,793000,0
HI,04/04/2007,2.95,3,2.95,3,236000,597000
JGS,04/04/2007,12.5,12.5,12.5,12.5,123600,0
KPH,04/04/2007,2.26,2.26,2.26,2.26,20000,0
KPHB,04/04/2007,2.26,2.26,2.26,2.26,10000,0
MED,04/04/2007,0.35,0.35,0.35,0.35,350000,0
MHC,04/04/2007,0.55,0.55,0.55,0.55,300000,0
MHI,04/04/2007,9.7,9.7,9.4,9.5,139000,0
MIC,04/04/2007,2.42,2.48,2.42,2.46,3106000,0
POPI,04/04/2007,0.31,0.31,0.31,0.31,1210000,0
REG,04/04/2007,1.6,1.6,1.6,1.6,1000,0
SGI,04/04/2007,0.75,0.75,0.75,0.75,110000,0
SINO,04/04/2007,0.45,0.48,0.43,0.48,194930000,695000
SM,04/04/2007,362.5,365,362.5,362.5,523530,-14919625
SOC,04/04/2007,1.16,1.16,1.16,1.16,190000,0
UNI,04/04/2007,0.28,0.28,0.28,0.28,7350000,-8400
^PROPERTY,04/04/2007,1523.4,1552.28,1521.63,1545.94,1617338,589177
ALI,04/04/2007,17.25,17.5,17,17.5,42894100,387433500
BEL,04/04/2007,1.54,1.56,1.52,1.52,19817000,9700
BRN,04/04/2007,1.44,1.44,1.42,1.42,752000,0
CDC,04/04/2007,2.4,2.4,2.4,2.4,10000,0
CEI,04/04/2007,0.48,0.48,0.48,0.48,2500000,0
CHI,04/04/2007,4.2,4.3,4.15,4.3,765000,2997800
CMP,04/04/2007,2.5,2.5,2.5,2.5,340000,0
CPV,04/04/2007,1.72,1.72,1.72,1.72,25000,0
CYBR,04/04/2007,0.41,0.41,0.41,0.41,1230000,0
ELI,04/04/2007,0.83,0.85,0.83,0.83,41820000,2214500
EPHI,04/04/2007,1.84,1.88,1.84,1.88,242000,-188000
EVER,04/04/2007,0.13,0.135,0.125,0.125,15290000,25000
FLI,04/04/2007,1.78,1.86,1.78,1.84,118100000,72203360
IRCB,04/04/2007,0.012,0.012,0.012,0.012,2000000,0
KPP,04/04/2007,0.5,0.53,0.5,0.52,9040000,-5100
LAND,04/04/2007,3.5,3.8,3.5,3.8,22000,0
LND,04/04/2007,0.83,0.83,0.82,0.83,4090000,0
MC,04/04/2007,0.024,0.024,0.024,0.024,100000,0
MEG,04/04/2007,3.65,3.75,3.6,3.65,74940000,104129650
MPI,04/04/2007,4.5,4.6,4.5,4.6,70000,0
MRC,04/04/2007,0.81,0.81,0.79,0.8,2040000,79000
PO,04/04/2007,2.6,2.6,2.6,2.6,5000,0
RLC,04/04/2007,20,21.25,20,20.5,8769600,-7448350
RLT,04/04/2007,0.63,0.63,0.61,0.62,4020000,0
SMDC,04/04/2007,4.05,4.15,4.05,4.05,1297000,1916000
SMPH,04/04/2007,11.75,12,11.75,12,9195100,25610650
SUN,04/04/2007,0.72,0.72,0.72,0.72,150000,0
UW,04/04/2007,0.21,0.22,0.2,0.2,8660000,200000
