^FINANCIAL,09/03/2007,873.17,877.81,869.98,877.81,1061333,41845
ASIA,09/03/2007,9.2,9.2,9.2,9.2,67000,-340400
BDO,09/03/2007,57.5,57.5,56.5,56.5,464000,-14811300
BPI,09/03/2007,61,61.5,61,61.5,4161800,8674850
CHIB,09/03/2007,815,820,815,820,1720,-815000
CSB,09/03/2007,23,23,23,23,300,0
EIB,09/03/2007,0.41,0.41,0.4,0.4,2360000,0
MBT,09/03/2007,55.5,58.5,55.5,58,2660900,41881000
PNB,09/03/2007,48,48,47,47,205200,-47500
PSB,09/03/2007,63.5,63.5,63.5,63.5,700,0
RCB,09/03/2007,24.75,24.75,24.25,24.75,1454700,-1267200
SECB,09/03/2007,72,72,72,72,1800,-72000
UBP,09/03/2007,54,54,54,54,2100,-102600
ATRK,09/03/2007,3.8,3.85,3.8,3.85,28000,0
BKD,09/03/2007,2.14,2.2,2.14,2.2,7808000,0
COL,09/03/2007,12,12.75,11.75,12.25,6024900,10670000
FMIC,09/03/2007,42,42,40,40,1500,0
MFC,09/03/2007,1740,1760,1740,1760,2030,2285000
NRCP,09/03/2007,3.4,3.4,3.35,3.4,3724000,-4911800
PSE,09/03/2007,780,780,780,780,820,-156000
SLF,09/03/2007,2200,2200,2200,2200,490,858000
V,09/03/2007,1.48,1.5,1.48,1.48,829000,0
^INDUSTRIAL,09/03/2007,4737.28,4737.28,4619.6,4645.98,1748180,-469437
AP,09/03/2007,5.4,5.4,5.1,5.2,4863000,14680000
EDC,09/03/2007,6.4,6.4,6.4,6.4,28064000,-9529600
FGEN,09/03/2007,64.5,65,63.5,64.5,470800,-8631100
FPH,09/03/2007,78,78,77.5,78,659600,38654900
MER,09/03/2007,100,100,89,90,14483260,-507565835
MWC,09/03/2007,14.75,14.75,14.25,14.25,897800,-2807250
PCOR,09/03/2007,5.8,5.8,5.6,5.7,1337000,2394700
PNX,09/03/2007,7.5,7.8,7.2,7.6,238000,0
PWR,09/03/2007,0.28,0.28,0.28,0.28,500000,0
SPC,09/03/2007,2,2,2,2,30000,60000
TA,09/03/2007,1.24,1.26,1.22,1.24,264000,0
AMC,09/03/2007,5,5.2,5,5.2,401000,-1573900
GSMI,09/03/2007,23.5,25,23.5,25,20400,272400
JFC,09/03/2007,54.5,54.5,53,54.5,134000,-1584200
RFM,09/03/2007,1.7,1.72,1.66,1.68,1335000,0
ROX,09/03/2007,2.26,2.26,2.26,2.26,134000,0
SFI,09/03/2007,0.52,0.55,0.52,0.55,1300000,708400
SMC,09/03/2007,64,64,63.5,63.5,15200,0
SMCB,09/03/2007,68.5,68.5,68,68.5,164500,-1767300
TUNA,09/03/2007,2.08,2.08,2.04,2.04,11000,0
URC,09/03/2007,16.5,16.75,16.25,16.75,1578100,5529575
VITA,09/03/2007,0.34,0.37,0.34,0.37,450000,0
CMT,09/03/2007,1.32,1.34,1.16,1.24,37706000,-1529900
EEI,09/03/2007,4.7,4.7,4.3,4.5,493000,31350
HLCM,09/03/2007,8.1,8.1,7.8,7.9,1389000,-663900
RCM,09/03/2007,4.05,4.05,4,4,830000,2780000
COAT,09/03/2007,4.3,4.35,4.3,4.35,476000,1067100
MVC,09/03/2007,1,1,1,1,60000,0
PCP,09/03/2007,0.37,0.37,0.35,0.36,5240000,37000
^HOLDING,09/03/2007,1889.19,1916.74,1888.74,1906.81,431504,60394
AAA,09/03/2007,0.56,0.56,0.56,0.56,20000,0
ABA,09/03/2007,0.01,0.01,0.0095,0.0095,27000000,0
ABAB,09/03/2007,0.011,0.011,0.011,0.011,12000000,0
AC,09/03/2007,497.5,500,492.5,495,254720,16166775
ACR,09/03/2007,0.75,0.75,0.75,0.75,100000,0
AEV,09/03/2007,6.6,6.7,6.5,6.5,2332000,-8000200
AGI,09/03/2007,5.6,5.6,5.2,5.4,7524000,13964300
AJO,09/03/2007,0.09,0.09,0.085,0.085,17100000,0
ANS,09/03/2007,3.05,3.15,3.05,3.15,44000,42700
APC,09/03/2007,0.64,0.65,0.59,0.61,6220000,310000
APM,09/03/2007,0.014,0.014,0.013,0.013,29000000,0
APO,09/03/2007,2.24,2.36,2.22,2.24,6090000,9040
ATN,09/03/2007,3.25,3.25,3,3,4152000,0
ATNB,09/03/2007,3.45,3.45,3.25,3.35,107000,162500
BPC,09/03/2007,4.25,4.25,4,4.05,24435000,26148500
DMC,09/03/2007,8.3,8.3,8.3,8.3,1857000,-332000
ETON,09/03/2007,4.3,4.4,4.3,4.3,165000,0
FDC,09/03/2007,5.9,5.9,5.9,5.9,22000,0
HI,09/03/2007,1.92,1.92,1.88,1.9,313000,19000
JGS,09/03/2007,9.8,9.9,9.8,9.9,737000,0
JOH,09/03/2007,1.7,1.7,1.7,1.7,130000,0
MIC,09/03/2007,4.95,5.1,4.6,4.65,3736000,-476750
PAL,09/03/2007,7,7.4,6.9,7.4,881000,0
POPI,09/03/2007,0.43,0.43,0.41,0.41,690000,0
REG,09/03/2007,2,2,2,2,10000,0
SINO,09/03/2007,0.36,0.36,0.34,0.34,6210000,0
SM,09/03/2007,370,390,370,387.5,162010,12295775
SOC,09/03/2007,1.5,1.5,1.4,1.4,81000,85200
