^FINANCIAL,03/01/2007,920.6,926.7,913.49,926.62,520939,-90330
ASIA,03/01/2007,11.25,11.5,11,11,120000,0
BDO,03/01/2007,58.5,59.5,57.5,58,1767500,-36233100
BPI,03/01/2007,67,67,66,67,2439300,86400
CHIB,03/01/2007,840,900,840,900,6490,45000
CSB,03/01/2007,20,20,20,20,300,0
EIB,03/01/2007,0.58,0.58,0.55,0.55,10460000,55000
EPCI,03/01/2007,100,103,100,103,47500,3419600
MBT,03/01/2007,62,64,62,63,2873000,-60839350
PNB,03/01/2007,51,51,50.5,50.5,41000,0
PSB,03/01/2007,62,62.5,61.5,62,66200,0
RCB,03/01/2007,40,41.5,40,41.5,721100,4393050
SECB,03/01/2007,78,80,78,80,29900,-2374000
UBP,03/01/2007,63,63.5,62,62,43800,-389800
BKD,03/01/2007,0.7,0.7,0.7,0.7,300000,-168000
COL,03/01/2007,6.5,6.7,6.5,6.5,842000,0
MFC,03/01/2007,1650,1650,1650,1650,1070,1650000
PCIL,03/01/2007,2.04,2.12,2.04,2.04,336000,0
PSE,03/01/2007,760,770,750,765,5110,24950
SLF,03/01/2007,2060,2060,2060,2060,630,0
V,03/01/2007,1.64,1.64,1.62,1.64,1416000,0
^INDUSTRIAL,03/01/2007,4273.76,4382.39,4273.76,4331.51,1097573,-90166
EDC,03/01/2007,6.3,6.4,6,6.1,46002000,20331900
FGEN,03/01/2007,52,54.5,52,53,2437800,35062100
FPH,03/01/2007,76,78,76,77.5,620900,-5327550
MER,03/01/2007,73.5,76,73,74,324500,0
MERB,03/01/2007,74,75.5,73,74.5,3216800,-97184650
MWC,03/01/2007,9.4,9.7,9.4,9.5,8921000,-28510400
PCOR,03/01/2007,4.55,4.7,4.5,4.55,7481000,6813850
PWR,03/01/2007,0.29,0.29,0.27,0.29,1110000,0
SPC,03/01/2007,1.84,1.84,1.84,1.84,2000,0
TA,03/01/2007,1.36,1.42,1.36,1.36,1499000,0
CAC,03/01/2007,1.84,1.84,1.84,1.84,2000,0
GSMI,03/01/2007,25,26.5,25,26,40500,872200
JFC,03/01/2007,50,52,50,50.5,817700,-18167200
LFM,03/01/2007,22,22,22,22,8000,0
RFM,03/01/2007,1.46,1.46,1.46,1.46,10000,0
ROX,03/01/2007,2.6,2.6,2.6,2.6,17000,0
SFI,03/01/2007,0.42,0.42,0.42,0.42,20000,0
SMC,03/01/2007,64,64,63,63.5,285600,0
SMCB,03/01/2007,75,76,74.5,75.5,222200,-2757150
TUNA,03/01/2007,2.08,2.16,2.08,2.08,1123000,0
URC,03/01/2007,17.25,18.5,17.25,18,1367800,-4191550
CMT,03/01/2007,1.68,1.78,1.68,1.72,55192000,-14129800
EEI,03/01/2007,4.4,4.75,4.4,4.75,4794000,8342400
HLCM,03/01/2007,8.2,8.6,8.2,8.6,1089000,6769400
PNC,03/01/2007,5.7,5.7,5.7,5.7,6000,0
RCM,03/01/2007,5.5,5.8,5.5,5.8,461000,0
COAT,03/01/2007,5,5.1,4.95,5,1074000,1406100
MAH,03/01/2007,0.61,0.61,0.61,0.61,10000,0
MAHB,03/01/2007,0.75,0.75,0.75,0.75,100000,0
MVC,03/01/2007,0.6,0.6,0.6,0.6,300000,0
PCP,03/01/2007,0.39,0.39,0.36,0.37,27810000,504000
^HOLDING,03/01/2007,1887.92,1930.17,1880.94,1896.09,634597,-104329
ABA,03/01/2007,0.013,0.013,0.011,0.012,260100000,0
ABAB,03/01/2007,0.013,0.013,0.013,0.013,76500000,-32500
AC,03/01/2007,590,595,570,570,173840,-57308650
ACR,03/01/2007,0.76,0.76,0.75,0.75,980000,0
AEV,03/01/2007,8.4,8.6,8.3,8.5,5516000,6071200
AJO,03/01/2007,0.065,0.065,0.0625,0.0625,24300000,56250
ANS,03/01/2007,3.2,3.3,3.15,3.3,715000,0
APC,03/01/2007,0.37,0.39,0.37,0.38,10210000,0
APM,03/01/2007,0.014,0.014,0.013,0.014,523500000,-4810000
APO,03/01/2007,1.3,1.38,1.3,1.38,15623000,-264000
ATN,03/01/2007,1.6,1.6,1.6,1.6,75000,0
B,03/01/2007,3.7,3.7,3.7,3.7,28000,0
BAL,03/01/2007,6.3,6.8,6.2,6.5,3608000,330000
BCI,03/01/2007,10,10,10,10,33000,0
BPC,03/01/2007,3.75,3.85,3.65,3.75,60577000,-30676850
DMC,03/01/2007,6.5,7.2,6.5,7.2,2666000,9030100
FDC,03/01/2007,5.2,5.5,5.2,5.3,3031000,0
FPI,03/01/2007,0.31,0.33,0.31,0.32,1510000,0
HI,03/01/2007,2.95,3,2.8,2.8,484000,0
JGS,03/01/2007,12.25,13,12.25,12.75,2788900,11667125
MED,03/01/2007,0.38,0.38,0.37,0.38,280000,0
MHC,03/01/2007,0.71,0.71,0.7,0.7,400000,140000
MHI,03/01/2007,10.5,11,10,10.25,2048000,2500
MIC,03/01/2007,2.08,2.08,2,2.02,1924000,0
PA,03/01/2007,0.019,0.019,0.019,0.019,8500000,0
POPI,03/01/2007,0.32,0.33,0.29,0.3,31210000,-1225000
PRIM,03/01/2007,0.94,0.94,0.94,0.94,10000,0
REG,03/01/2007,1.6,1.6,1.6,1.6,64000,0
SINO,03/01/2007,0.23,0.23,0.21,0.22,47490000,0
SM,03/01/2007,357.5,367.5,357.5,365,216100,-37309275
SOC,03/01/2007,1.16,1.16,1.14,1.14,144000,0
SPM,03/01/2007,1.8,1.8,1.66,1.7,236000,0
WIN,03/01/2007,0.21,0.22,0.17,0.185,3070000,0
^PROPERTY,03/01/2007,1414.96,1453.63,1414.08,1423.61,1246366,-236742
ALI,03/01/2007,16,16.5,16,16.25,15673700,14370750
ARA,03/01/2007,0.45,0.45,0.45,0.45,270000,0
BEL,03/01/2007,1.44,1.48,1.4,1.4,21401000,29000
BRN,03/01/2007,1.26,1.26,1.26,1.26,1489000,0
CEI,03/01/2007,0.47,0.49,0.47,0.47,2560000,0
CHI,03/01/2007,3.5,3.9,3.5,3.9,490000,1692800
CMP,03/01/2007,2.6,2.65,2.46,2.5,754000,-250000
CYBR,03/01/2007,0.32,0.32,0.3,0.3,1700000,0
EIBR,03/01/2007,0.25,0.25,0.25,0.25,380000,0
ELI,03/01/2007,0.87,0.88,0.83,0.84,60390000,375300
EPHI,03/01/2007,1.76,1.78,1.76,1.78,359000,0
EVER,03/01/2007,0.0725,0.075,0.07,0.075,8000000,0
FLI,03/01/2007,1.72,1.76,1.66,1.66,169151000,-94682060
GO,03/01/2007,0.26,0.26,0.26,0.26,440000,0
GOB,03/01/2007,0.26,0.26,0.26,0.26,100000,0
HP,03/01/2007,2.8,2.8,2.8,2.8,1000,0
IRC,03/01/2007,0.012,0.013,0.011,0.012,203600000,0
IRCB,03/01/2007,0.013,0.013,0.011,0.011,105000000,0
KPP,03/01/2007,0.5,0.52,0.49,0.5,5930000,30700
LND,03/01/2007,0.92,0.92,0.86,0.88,4950000,46000
MC,03/01/2007,0.022,0.022,0.022,0.022,2000000,0
MCB,03/01/2007,0.022,0.022,0.022,0.022,12000000,0
MEG,03/01/2007,3.1,3.3,3,3.05,76390000,-105132000
MPI,03/01/2007,4.8,4.9,4.7,4.8,168000,0
MRC,03/01/2007,0.61,0.65,0.58,0.65,21890000,-59000
PHES,03/01/2007,0.19,0.19,0.19,0.19,450000,0
PO,03/01/2007,2.8,2.8,2.7,2.7,90000,0
RLC,03/01/2007,18.5,20,18.5,19.5,5491500,-11927325
RLT,03/01/2007,0.65,0.67,0.65,0.65,7940000,0
SMDC,03/01/2007,4.2,4.25,3.9,4,4750000,-425000
SMPH,03/01/2007,11.75,12.25,11.75,11.75,18285200,-40811625
SUN,03/01/2007,0.81,0.81,0.74,0.76,2680000,0
UW,03/01/2007,0.15,0.17,0.15,0.17,35550000,0
^SERVICE,03/01/2007,1462.22,1505.85,1462.22,1485.6,1335853,-153405
ABS,03/01/2007,23.25,24,23.25,24,58500,0
DGTL,03/01/2007,1.88,1.9,1.82,1.82,9213000,-248160
GLO,03/01/2007,1370,1370,1330,1355,16240,4275150
PLTL,03/01/2007,7.3,7.5,7.2,7.3,4538000,0
TEL,03/01/2007,2400,2460,2375,2420,378420,-75480450
BHI,03/01/2007,0.29,0.3,0.28,0.28,16540000,8400
DFNN,03/01/2007,3.3,3.35,3.3,3.35,20000,0
IMP,03/01/2007,0.021,0.021,0.021,0.021,6000000,0
ION,03/01/2007,2.44,2.44,2.42,2.44,553000,0
