^FINANCIAL,07/11/2007,998.96,999.83,991.9,994.69,537026,-70174
ASIA,07/11/2007,11.75,11.75,11.75,11.75,41500,-487625
BDO,07/11/2007,70.5,70.5,69.5,69.5,769100,-24253350
BPI,07/11/2007,70.5,70.5,70,70.5,1489700,38746800
CHIB,07/11/2007,905,905,900,905,4350,-289600
CSB,07/11/2007,20.25,20.25,20.25,20.25,300,0
EIB,07/11/2007,0.55,0.55,0.53,0.55,4050000,0
MBT,07/11/2007,71,72,70,70,1796300,-43201250
PBC,07/11/2007,51,51,51,51,600,0
PNB,07/11/2007,64,64.5,64,64.5,182300,2364650
PSB,07/11/2007,63.5,64.5,63.5,64.5,2800,114300
RCB,07/11/2007,33,33.5,32.5,33,2367600,-24439800
SECB,07/11/2007,86.5,88,86.5,87.5,65100,-3609250
UBP,07/11/2007,62,62.5,62,62.5,1565300,-9920750
ATRK,07/11/2007,5,5,4.7,4.7,101000,0
BKD,07/11/2007,1.16,1.16,1.16,1.16,158000,0
COL,07/11/2007,15,15.75,14,15.5,1867700,125000
FAF,07/11/2007,1.24,1.24,1.2,1.2,1818000,0
FMIC,07/11/2007,42,42,42,42,15000,0
MFC,07/11/2007,1675,1675,1675,1675,300,0
NRCP,07/11/2007,4.3,4.3,4.2,4.25,2896000,-7089150
PCIL,07/11/2007,2.9,2.9,2.8,2.8,11000,28000
PSE,07/11/2007,810,815,810,815,4540,1716900
SLF,07/11/2007,2180,2185,2180,2185,330,479600
V,07/11/2007,1.82,1.86,1.82,1.86,1900000,-459000
^INDUSTRIAL,07/11/2007,5133.69,5133.69,5085.93,5105.87,2019495,22411
EDC,07/11/2007,6.3,6.5,6.3,6.4,137985000,133844400
FGEN,07/11/2007,67,67.5,67,67,1264500,-30095650
FPH,07/11/2007,88.5,88.5,87,87,1827000,-68090200
MER,07/11/2007,106,107,106,106,100510,0
MERB,07/11/2007,107,108,106,107,476290,5952030
MWC,07/11/2007,13.25,13.75,13.25,13.5,14489600,4591125
PCOR,07/11/2007,5.8,5.9,5.7,5.8,10576000,1605200
PNX,07/11/2007,14,14,12.25,12.75,25681000,909250
PWR,07/11/2007,0.39,0.45,0.31,0.45,42690000,0
SPC,07/11/2007,2.22,2.22,2.22,2.22,11000,0
TA,07/11/2007,1.58,1.58,1.5,1.56,1585000,-756800
AMC,07/11/2007,5.9,6,5.8,5.8,169000,-66100
CAC,07/11/2007,2,2,2,2,1000,0
GSMI,07/11/2007,25.5,25.5,25.5,25.5,70000,-510000
JFC,07/11/2007,56,56,54,54.5,446600,-6933000
RFM,07/11/2007,1.66,1.66,1.62,1.62,40000,0
ROX,07/11/2007,2.7,2.7,2.65,2.65,63000,0
SMC,07/11/2007,74.5,75,74.5,75,180200,0
SMCB,07/11/2007,83,83,81.5,82.5,607300,-10385300
TUNA,07/11/2007,2.3,2.3,2.24,2.24,126000,0
URC,07/11/2007,17.75,18,17.75,18,1159600,-633125
VITA,07/11/2007,0.43,0.49,0.42,0.46,8910000,0
CMT,07/11/2007,1.68,1.7,1.64,1.7,1485000,-693880
EEI,07/11/2007,5.6,5.6,5.4,5.6,1063000,2149400
HLCM,07/11/2007,8,8,7.9,8,836000,-5624000
COAT,07/11/2007,5.5,5.5,5.3,5.3,1605000,-4490000
ILI,07/11/2007,1.08,1.08,1.08,1.08,96000,0
ILIB,07/11/2007,1.16,1.16,1.12,1.12,189000,-82360
MVC,07/11/2007,1.2,1.2,1.2,1.2,14000,0
