^FINANCIAL,03/10/2009,383.29,383.67,380.72,382.94,127266,-34139
BDO,03/10/2009,20,20.25,19.75,20.25,1014900,-9031525
BPI,03/10/2009,31.5,32,31,31.5,1434200,-19612950
CHIB,03/10/2009,297.5,297.5,295,297.5,11120,-467075
EIBA,03/10/2009,0.21,0.22,0.2,0.21,3990000,0
EIBB,03/10/2009,0.22,0.22,0.215,0.215,770000,0
MBT,03/10/2009,19.75,20.25,19.75,20,2373000,2024050
PNB,03/10/2009,10,10,9.9,10,521000,-4394000
RCB,03/10/2009,8.9,8.9,8.8,8.9,268000,-2189400
SECB,03/10/2009,29,29,28,28.5,18400,0
UBP,03/10/2009,20,20,20,20,21200,0
BLFI,03/10/2009,0.98,0.98,0.97,0.97,400000,0
COL,03/10/2009,3.45,3.5,3.45,3.5,238000,-522500
FMIC,03/10/2009,31,33,30,32.5,8300,0
I,03/10/2009,3.75,3.75,3.7,3.75,9000,0
PSE,03/10/2009,132,139,132,139,2340,54000
^INDUSTRIAL,03/10/2009,2552.81,2601.85,2544.48,2580.52,765398,11130
AP,03/10/2009,4.25,4.35,4.2,4.3,6406000,-3801800
EDC,03/10/2009,2.9,3.05,2.85,2.95,85773000,34805850
FGEN,03/10/2009,17.75,20.25,17.75,20,8772400,32529450
FPH,03/10/2009,27,29.5,27,29,3507800,4442200
MER,03/10/2009,92,96.5,90,92.5,1171500,8304900
MWC,03/10/2009,10.5,10.75,10.5,10.5,1313200,-5620275
PCOR,03/10/2009,5.3,5.5,5.3,5.4,1312000,-5751000
SPC,03/10/2009,2.6,2.6,2.6,2.6,30000,0
GSMI,03/10/2009,12,12,12,12,26500,-289200
JFC,03/10/2009,41,41.5,40.5,41.5,923100,-33459600
PIP,03/10/2009,0.9,0.9,0.9,0.9,2780000,-2412000
RFM,03/10/2009,0.24,0.24,0.24,0.24,30000,0
SMB,03/10/2009,8.7,8.7,8.6,8.6,2754000,-17184500
SMC,03/10/2009,44,44,43,43,34500,0
SMCB,03/10/2009,43.5,43.5,42.5,42.5,87100,92250
TUNA,03/10/2009,1.16,1.4,1.14,1.34,5344000,116000
URC,03/10/2009,7.2,7.2,6.8,6.8,106000,-606000
VITA,03/10/2009,0.11,0.11,0.11,0.11,200000,0
BCI,03/10/2009,8.5,8.5,8.4,8.4,38000,-236400
CMT,03/10/2009,0.25,0.26,0.25,0.26,240000,0
EEI,03/10/2009,0.88,0.89,0.88,0.89,950000,0
FED,03/10/2009,11.25,11.25,10.75,11,112000,603750
HLCM,03/10/2009,1.9,2,1.9,1.9,455000,-298300
RCM,03/10/2009,0.73,0.73,0.72,0.72,150000,-108300
T,03/10/2009,2.36,2.36,2.36,2.36,2000,0
COAT,03/10/2009,1.6,1.6,1.6,1.6,256000,-32000
EURO,03/10/2009,1.76,1.76,1.76,1.76,20000,35200
MUSX,03/10/2009,0.085,0.09,0.0825,0.09,21600000,0
PMPC,03/10/2009,7,7,7,7,34000,0
^HOLDING,03/10/2009,872.89,873.05,860.5,866.64,191902,-68017
ABA,03/10/2009,0.8,0.81,0.8,0.8,190000,0
AC,03/10/2009,192,194,187,190,444130,-52950970
AEV,03/10/2009,5.4,5.4,5.4,5.4,22000,-54000
AGI,03/10/2009,1.38,1.4,1.36,1.4,12330000,-9947840
