^FINANCIAL,10/27/2009,641.13,645.97,635.7,643.29,382332,73230
ASIA,10/27/2009,5.6,5.6,5.6,5.6,3000,0
BDO,10/27/2009,34.5,35,34.5,35,686600,36000
BPI,10/27/2009,48,48.5,47.5,48,2837700,59113100
CHIB,10/27/2009,357.5,362.5,357.5,362.5,1280,0
MBT,10/27/2009,41,41.5,40.5,41,2634700,18204100
PNB,10/27/2009,23.5,23.75,23.5,23.5,216300,-2693100
PSB,10/27/2009,47,47,46.5,46.5,1400,0
RCB,10/27/2009,16.75,16.75,16.75,16.75,1288800,-2540975
SECB,10/27/2009,59.5,62.5,59,62,735000,-625000
UBP,10/27/2009,34,34,33,34,604600,-1209000
ATRK,10/27/2009,2.8,2.8,2.8,2.8,10000,0
COL,10/27/2009,10.5,10.5,10.5,10.5,18500,0
FFI,10/27/2009,6,6.2,6,6.2,16000,0
I,10/27/2009,3.9,3.9,3.9,3.9,19000,0
MED,10/27/2009,0.6,0.62,0.55,0.56,6440000,275000
MFC,10/27/2009,850,850,850,850,80,0
NRCP,10/27/2009,1.62,1.64,1.62,1.64,261000,0
PSE,10/27/2009,335,335,327.5,330,48200,2714200
SLF,10/27/2009,1300,1300,1300,1300,130,0
V,10/27/2009,1.18,1.18,1.16,1.18,1003000,-43660
^INDUSTRIAL,10/27/2009,4315.09,4377.59,4277.15,4350.18,1096462,42085
ACR,10/27/2009,0.89,0.93,0.86,0.87,20380000,1265000
AP,10/27/2009,7.3,7.5,7.2,7.5,8791000,-31906600
EDC,10/27/2009,4,4.2,4,4.2,87021000,116409450
FGEN,10/27/2009,16,16.5,15.75,16.25,8450700,-35303525
FPH,10/27/2009,46,48.5,45.5,48.5,3670100,-7712100
MER,10/27/2009,199,200,192,194,777620,-4717390
MWC,10/27/2009,16,16.25,15.75,16.25,1518300,11849600
PCOR,10/27/2009,5.1,5.2,5,5.1,223000,0
PNX,10/27/2009,5.5,5.6,5.4,5.5,525000,-16500
PWR,10/27/2009,0.27,0.27,0.27,0.27,100000,0
TA,10/27/2009,1.14,1.18,1.14,1.16,1714000,0
AMC,10/27/2009,6,6,6,6,45000,0
ANI,10/27/2009,31,32.5,31,31.5,1263500,6237000
CAT,10/27/2009,12.75,12.75,12.75,12.75,10000,0
GSMI,10/27/2009,22,22.5,21.5,22.25,147600,0
JFC,10/27/2009,52,52.5,51.5,52,559500,-8901600
PIP,10/27/2009,2.16,2.18,2.14,2.16,2914000,0
RFM,10/27/2009,0.57,0.65,0.55,0.61,10350000,-44500
SFI,10/27/2009,0.175,0.175,0.16,0.165,14680000,82500
SMB,10/27/2009,8.9,9,8.9,9,33000,0
SMC,10/27/2009,65.5,66.5,65,66,204900,0
SMCB,10/27/2009,66.5,67,66,66.5,59900,701750
TUNA,10/27/2009,1.92,1.94,1.88,1.92,3485000,0
URC,10/27/2009,12,12.25,12,12,844400,-722050
VITA,10/27/2009,0.16,0.17,0.16,0.16,470000,0
CMT,10/27/2009,0.96,0.96,0.91,0.93,12600000,-478400
EEI,10/27/2009,2.4,2.4,2.38,2.38,943000,-773200
FED,10/27/2009,9,9,9,9,5000,0
HLCM,10/27/2009,5.1,5.2,5,5.1,476000,-2136100
RCM,10/27/2009,3.2,3.2,3.2,3.2,22000,0
T,10/27/2009,3.75,3.75,3.7,3.75,137000,0
COAT,10/27/2009,2.38,2.4,2.38,2.38,1063000,-1762380
MVC,10/27/2009,1,1.34,1,1.04,8140000,14200
MRAY,10/27/2009,12.5,12.5,11.5,11.5,28800,0
MUSX,10/27/2009,0.12,0.125,0.12,0.125,25860000,0
PMPC,10/27/2009,6.5,6.5,6.5,6.5,5000,0
SPH,10/27/2009,3.3,3.4,3.2,3.35,1711000,0
^HOLDING,10/27/2009,1589.23,1608.96,1583.82,1605.32,644145,-147784
AAA,10/27/2009,0.63,0.63,0.63,0.63,140000,0
ABA,10/27/2009,0.83,0.83,0.8,0.83,160000,0
ABB,10/27/2009,18,18,18,18,300,0
AC,10/27/2009,297.5,300,295,300,556210,-76011050
AEV,10/27/2009,8.1,8.4,8.1,8.2,881000,180400
AGI,10/27/2009,4.6,4.6,4.5,4.55,9044000,-1230100
AJO,10/27/2009,0.06,0.06,0.06,0.06,11700000,0
APO,10/27/2009,1.26,1.26,1.26,1.26,73000,0
ATN,10/27/2009,4,4.95,4,4.9,1202000,0
ATNB,10/27/2009,5.8,9,5.8,9,533000,0
BPC,10/27/2009,3.5,3.7,3.5,3.55,31447000,-4229500
DMC,10/27/2009,9.9,10,9.8,10,4259000,-32764000
FDC,10/27/2009,2.14,2.14,2.14,2.14,2000,0
FJP,10/27/2009,1,1,1,1,130000,0
HI,10/27/2009,2.22,2.24,2.2,2.2,110000,0
JGS,10/27/2009,6.4,6.7,6.4,6.7,525000,-486500
JOH,10/27/2009,1.5,1.5,1.5,1.5,20000,0
LIHC,10/27/2009,10.75,11.25,10.75,11.25,3000900,539000
MHC,10/27/2009,0.46,0.5,0.46,0.48,260000,0
MIC,10/27/2009,4.45,4.45,4.2,4.25,430000,0
MPI,10/27/2009,3.55,3.55,3.45,3.45,22168000,-61842900
PA,10/27/2009,0.0825,0.0825,0.08,0.08,3100000,0
PRIM,10/27/2009,3.4,3.9,2.9,3,18637000,175700
REG,10/27/2009,1.8,1.8,1.8,1.8,2000,0
SGI,10/27/2009,0.74,0.78,0.73,0.73,7090000,0
SINO,10/27/2009,0.27,0.27,0.27,0.27,4400000,-18900
SM,10/27/2009,312.5,320,312.5,320,240410,27773000
SOC,10/27/2009,1.84,1.88,1.82,1.88,31000,0
SPM,10/27/2009,1,1,1,1,40000,0
UNI,10/27/2009,0.13,0.13,0.13,0.13,100000,0
WIN,10/27/2009,0.11,0.115,0.11,0.115,2000000,85800
ZHI,10/27/2009,0.23,0.23,0.225,0.225,2090000,45000
^PROPERTY,10/27/2009,1105.82,1115.15,1091.2,1103.99,530379,-117381
ALCO,10/27/2009,0.215,0.215,0.205,0.205,4520000,-105000
ALI,10/27/2009,11.5,11.75,11.25,11.5,8250900,15534525
ARA,10/27/2009,0.48,0.48,0.48,0.48,380000,0
BEL,10/27/2009,1.44,1.44,1.38,1.44,2647000,0
BRN,10/27/2009,3.8,3.85,3.75,3.85,842000,0
CDC,10/27/2009,1.58,1.58,1.56,1.56,22000,31200
CEI,10/27/2009,0.05,0.055,0.049,0.05,268800000,310250
CHI,10/27/2009,1.88,1.88,1.88,1.88,15000,0
CYBR,10/27/2009,0.54,0.54,0.53,0.53,4430000,-132500
ELI,10/27/2009,0.46,0.46,0.45,0.45,620000,-4600
ETON,10/27/2009,2.95,2.95,2.95,2.95,30000,0
EVER,10/27/2009,0.13,0.14,0.13,0.135,5000000,0
FLI,10/27/2009,0.94,0.95,0.94,0.95,13360000,-9014500
IRC,10/27/2009,0.83,0.84,0.83,0.84,220000,0
IRCB,10/27/2009,0.83,0.83,0.83,0.83,10000,0
LND,10/27/2009,0.33,0.33,0.33,0.33,880000,0
MEG,10/27/2009,1.64,1.64,1.6,1.64,53547000,4975820
MRC,10/27/2009,0.36,0.38,0.36,0.36,1390000,0
PHES,10/27/2009,0.125,0.13,0.12,0.12,2970000,34250
PRMX,10/27/2009,3.1,3.1,3.1,3.1,1000,0
RLC,10/27/2009,12.5,12.5,12,12.25,3957900,-33403250
RLT,10/27/2009,0.5,0.5,0.49,0.49,3930000,0
SHNG,10/27/2009,1.74,1.74,1.74,1.74,50000,0
SMDC,10/27/2009,4,4,4,4,193000,0
SMPH,10/27/2009,10,10,10,10,22375000,-88970000
SUN,10/27/2009,0.65,0.65,0.58,0.58,24840000,4000
UW,10/27/2009,0.12,0.135,0.12,0.125,4700000,0
VLL,10/27/2009,2.04,2.06,2.02,2.06,9170000,-6642180
^SERVICE,10/27/2009,1484.39,1487.01,1475.23,1478.67,314090,-10906
ABS,10/27/2009,29.5,29.5,29,29,74000,0
GMA7,10/27/2009,8.1,8.2,8,8.1,292000,0
MB,10/27/2009,0.5,0.5,0.5,0.5,10000,0
DGTL,10/27/2009,1.38,1.4,1.38,1.38,1723000,-840000
GLO,10/27/2009,985,985,970,970,63640,-28797350
LIB,10/27/2009,2.95,3.05,2.95,3.05,230000,0
TEL,10/27/2009,2570,2580,2550,2565,70590,27777750
BHI,10/27/2009,0.11,0.11,0.11,0.11,820000,0
DFNN,10/27/2009,8.1,8.2,8.1,8.2,22000,-178400
IP,10/27/2009,1.8,1.8,1.76,1.76,1544000,0
IS,10/27/2009,0.0825,0.0825,0.0825,0.0825,500000,0
ISM,10/27/2009,0.037,0.038,0.037,0.038,21400000,0
TBGI,10/27/2009,3.5,3.6,3.5,3.6,301000,193000
WEB,10/27/2009,15.5,15.5,15.25,15.5,2159700,-869250
ATI,10/27/2009,3.6,3.6,3.6,3.6,6000,0
ICT,10/27/2009,21.25,21.25,20.75,21.25,789900,-7431000
MAC,10/27/2009,2.85,2.85,2.85,2.85,2000,0
TOL,10/27/2009,8,8,8,8,1000,0
LR,10/27/2009,1.4,1.42,1.4,1.4,961000,-637100
