^FINANCIAL,05/19/2009,582.11,587.23,573.72,575.98,486079,-169401
ASIA,05/19/2009,5.4,5.4,5.3,5.3,30000,0
BDO,05/19/2009,33,33.5,32,32,4074800,-56202200
BPI,05/19/2009,47,47.5,46.5,46.5,1065700,33533550
CHIB,05/19/2009,327.5,335,320,330,54570,-7476650
MBT,05/19/2009,34,34,33.5,33.5,3088700,-19961100
PBC,05/19/2009,29,29,29,29,100,0
PNB,05/19/2009,23,23.75,21.25,22,1657000,312250
PTC,05/19/2009,65,65,65,65,1000,0
RCB,05/19/2009,16.75,16.75,16.25,16.5,289500,-31075
SECB,05/19/2009,43.5,44,43.5,44,45100,0
UBP,05/19/2009,25,25,24,24,5616500,-119571800
BKD,05/19/2009,1.16,1.16,1.16,1.16,50000,0
BLFI,05/19/2009,1.34,1.34,1.34,1.34,3000,-4020
COL,05/19/2009,7.4,7.4,7.2,7.2,81000,0
FFI,05/19/2009,5.6,5.6,5.6,5.6,1000,0
I,05/19/2009,4.3,4.3,4.3,4.3,4000,0
MED,05/19/2009,0.17,0.18,0.17,0.18,50000,0
MFC,05/19/2009,800,800,800,800,100,0
NRCP,05/19/2009,1.58,1.62,1.58,1.6,328000,0
PSE,05/19/2009,300,305,300,300,1530,0
SLF,05/19/2009,990,1000,990,990,890,0
V,05/19/2009,1,1,1,1,160000,0
^INDUSTRIAL,05/19/2009,3090.57,3105.33,3069.06,3080.5,627056,-85266
ACR,05/19/2009,0.41,0.41,0.41,0.41,50000,0
AP,05/19/2009,5.3,5.3,5.2,5.2,5009000,-7152500
EDC,05/19/2009,3.9,3.95,3.85,3.9,47895000,-56617150
FGEN,05/19/2009,20.5,20.75,19.75,20,3065600,-3055100
FPH,05/19/2009,25,25.5,24.25,24.5,2885700,-22967425
MER,05/19/2009,102,105,102,103,439050,14861320
MWC,05/19/2009,14.5,14.5,14,14,3214300,-18199550
PCOR,05/19/2009,5.9,6,5.7,6,695000,1298000
PNX,05/19/2009,5.6,5.8,5.6,5.8,125000,0
TA,05/19/2009,0.96,0.96,0.95,0.95,130000,-95100
AMC,05/19/2009,4.25,4.25,4.25,4.25,7000,0
CAT,05/19/2009,2.95,2.95,2.95,2.95,5000,0
GSMI,05/19/2009,15.5,15.5,15,15,78700,-481850
JFC,05/19/2009,46,47,46,47,1673900,48812350
LFM,05/19/2009,28,28,28,28,275900,0
PIP,05/19/2009,1.38,1.4,1.34,1.34,7490000,-901520
RFM,05/19/2009,0.37,0.37,0.36,0.36,900000,0
SFI,05/19/2009,0.2,0.2,0.2,0.2,20000,0
SMB,05/19/2009,9,9,8.9,9,123000,26700
SMC,05/19/2009,50.5,50.5,50,50,36500,0
SMCB,05/19/2009,51.5,51.5,51.5,51.5,57600,2116650
TUNA,05/19/2009,1.3,1.32,1.28,1.3,1437000,-66000
URC,05/19/2009,8.1,8.2,8.1,8.1,6257000,-44225800
BCI,05/19/2009,8.1,8.1,8,8,12000,0
CMT,05/19/2009,0.69,0.69,0.66,0.68,13590000,1929500
EEI,05/19/2009,1.74,1.74,1.7,1.7,1644000,-479500
HLCM,05/19/2009,3.7,3.7,3.6,3.6,164000,-269000
RCM,05/19/2009,2,2.1,1.98,2.04,459000,-277760
T,05/19/2009,2.9,2.9,2.9,2.9,170000,197200
VUL,05/19/2009,0.75,0.75,0.75,0.75,50000,0
COAT,05/19/2009,2.06,2.08,2.06,2.08,159000,50120
EURO,05/19/2009,1.6,1.6,1.6,1.6,11000,0
MVC,05/19/2009,0.46,0.46,0.46,0.46,10000,0
ION,05/19/2009,1.24,1.36,1.24,1.36,64000,0
MUSX,05/19/2009,0.11,0.12,0.11,0.115,129790000,230000
SPH,05/19/2009,3.05,3.05,3,3,57000,0
^HOLDING,05/19/2009,1201.24,1230.8,1201.24,1230.8,365508,100419
ABA,05/19/2009,0.95,0.96,0.95,0.96,20000,0
AC,05/19/2009,260,267.5,260,267.5,435110,99167250
AEV,05/19/2009,5.6,5.6,5.6,5.6,718000,-3371200
AGI,05/19/2009,2.42,2.55,2.4,2.55,29772000,9096420
AJO,05/19/2009,0.0525,0.0525,0.05,0.05,11800000,0
ANS,05/19/2009,2.36,2.36,2.36,2.36,100000,0
APO,05/19/2009,1.16,1.16,1.12,1.14,937000,0
ATN,05/19/2009,4.1,4.2,4.05,4.2,170000,0
ATNB,05/19/2009,4.05,4.2,4.05,4.15,79000,0
BPC,05/19/2009,1.54,1.64,1.54,1.62,54780000,-3000720
DMC,05/19/2009,6.4,6.5,6,6.1,2048000,-2759200
FDC,05/19/2009,1.72,1.74,1.72,1.72,558000,0
HI,05/19/2009,1.52,1.52,1.52,1.52,30000,0
JGS,05/19/2009,4.5,4.7,4.5,4.6,873000,-1104700
KPH,05/19/2009,1.92,1.92,1.92,1.92,20000,0
KPHB,05/19/2009,1.92,1.92,1.92,1.92,21000,0
LIHC,05/19/2009,6.1,6.8,6,6.7,3178000,6600
MHC,05/19/2009,0.2,0.2,0.2,0.2,60000,0
MIC,05/19/2009,2.55,2.6,2.5,2.55,266000,38250
MPI,05/19/2009,4,4.75,4,4.75,4852000,-445900
PA,05/19/2009,0.0725,0.0725,0.0725,0.0725,18500000,0
SINO,05/19/2009,0.16,0.16,0.16,0.16,100000,0
SM,05/19/2009,270,270,265,267.5,67670,2781000
SOC,05/19/2009,1.2,1.2,1.2,1.2,10000,12000
UNI,05/19/2009,0.0975,0.1,0.0975,0.1,500000,0
WIN,05/19/2009,0.125,0.145,0.125,0.145,2380000,0
ZHI,05/19/2009,0.245,0.29,0.245,0.29,770000,0
^PROPERTY,05/19/2009,767.92,767.92,761.44,763.37,392398,73650
ALHI,05/19/2009,6.5,6.5,6,6.5,45000,0
ALI,05/19/2009,7.6,7.7,7.5,7.5,4941000,22044600
ARA,05/19/2009,0.38,0.41,0.38,0.38,150000,0
BEL,05/19/2009,0.71,0.71,0.71,0.71,60000,0
BRN,05/19/2009,2.9,2.9,2.8,2.8,696000,0
CDC,05/19/2009,1.66,1.66,1.66,1.66,1000,0
CEI,05/19/2009,0.039,0.039,0.038,0.038,11200000,0
CHI,05/19/2009,1.8,1.8,1.64,1.7,91000,-34000
CPV,05/19/2009,1.86,1.86,1.86,1.86,1000,0
CYBR,05/19/2009,0.28,0.28,0.28,0.28,1200000,0
ELI,05/19/2009,0.38,0.39,0.38,0.39,2060000,0
ETON,05/19/2009,2.12,2.14,2.12,2.12,7000,0
EVER,05/19/2009,0.11,0.11,0.11,0.11,2200000,0
FLI,05/19/2009,0.68,0.68,0.66,0.67,109060000,15108400
IRCB,05/19/2009,0.6,0.6,0.6,0.6,10000,0
LAND,05/19/2009,1.9,1.9,1.9,1.9,8000,0
LND,05/19/2009,0.31,0.31,0.29,0.29,2010000,-90000
MEG,05/19/2009,0.91,0.93,0.9,0.92,186530000,25576300
MRC,05/19/2009,0.18,0.18,0.18,0.18,300000,0
PHES,05/19/2009,0.17,0.2,0.17,0.2,30000,0
RLC,05/19/2009,7,7.4,7,7.3,3461000,4958600
SHNG,05/19/2009,1.36,1.42,1.36,1.42,48000,0
SLI,05/19/2009,0.65,0.67,0.65,0.67,70000,0
SMDC,05/19/2009,3,3,3,3,192000,0
SMPH,05/19/2009,8.4,8.5,8.4,8.5,7475000,-1166800
SUN,05/19/2009,0.31,0.32,0.31,0.32,290000,0
UW,05/19/2009,0.09,0.09,0.09,0.09,500000,0
VLL,05/19/2009,1.54,1.56,1.52,1.52,11816000,7253600
^SERVICE,05/19/2009,1261.86,1283.34,1261.1,1264.6,401617,-40109
ABS,05/19/2009,17.75,17.75,17.75,17.75,76200,0
GMA7,05/19/2009,5.2,5.4,5.1,5.3,1082000,0
MB,05/19/2009,0.46,0.46,0.46,0.46,70000,0
DGTL,05/19/2009,1.3,1.3,1.26,1.28,407000,-31200
GLO,05/19/2009,915,915,880,890,189310,32615550
PLTL,05/19/2009,8.3,8.3,8.1,8.3,1284000,680600
TEL,05/19/2009,2300,2300,2260,2260,44990,-26867100
BHI,05/19/2009,0.11,0.11,0.105,0.105,2400000,0
DFNN,05/19/2009,7,8.1,7,8.1,379000,547200
IP,05/19/2009,1.86,1.86,1.78,1.86,1482000,0
IS,05/19/2009,0.05,0.05,0.05,0.05,100000,0
ISM,05/19/2009,0.021,0.022,0.021,0.022,9100000,0
TBGI,05/19/2009,3.1,3.15,3.1,3.1,260000,0
WEB,05/19/2009,0.044,0.044,0.043,0.044,27700000,-301000
ATI,05/19/2009,3.35,3.45,3.35,3.45,34000,71400
ICT,05/19/2009,16,16.25,15.75,16,5769300,-47803625
MAC,05/19/2009,3,3,2.9,2.9,125000,0
PAL,05/19/2009,2.7,2.7,2.6,2.6,20000,0
TOL,05/19/2009,4.2,5,4.2,5,17000,0
LR,05/19/2009,1.12,1.14,1.08,1.14,121000,0
PEP,05/19/2009,0.65,0.67,0.64,0.65,6530000,1159400
WPI,05/19/2009,0.24,0.245,0.22,0.24,260000,-14100
APC,05/19/2009,0.32,0.33,0.32,0.32,1760000,-166600
LOTO,05/19/2009,10,10.25,10,10,67000,0
PAX,05/19/2009,1.34,1.34,1.28,1.28,4253000,0
PGPI,05/19/2009,9,9,9,9,11000,0
^MINING-OIL,05/19/2009,4835,4835,4728.14,4780.44,123002,-18620
APX,05/19/2009,3.1,3.1,3.1,3.1,5000,0
APXB,05/19/2009,3.3,3.3,3.1,3.1,156000,0
AR,05/19/2009,0.0044,0.0044,0.0044,0.0044,34000000,0
AT,05/19/2009,6.3,6.3,6.1,6.2,2904000,276200
BC,05/19/2009,8.6,8.8,8.6,8.8,20000,0
BCB,05/19/2009,8.7,8.9,8.7,8.9,10000,0
DIZ,05/19/2009,2.5,3.75,2.5,3.75,439000,3750
GEO,05/19/2009,0.6,0.61,0.58,0.6,9690000,48000
LC,05/19/2009,0.145,0.145,0.135,0.135,80170000,0
LCB,05/19/2009,0.145,0.145,0.135,0.135,13390000,122850
MA,05/19/2009,0.013,0.013,0.012,0.012,111800000,0
MAB,05/19/2009,0.012,0.012,0.012,0.012,88200000,0
NI,05/19/2009,6.5,6.7,6.5,6.7,590000,-39000
OM,05/19/2009,0.0085,0.0085,0.008,0.008,474000000,0
ORE,05/19/2009,0.6,0.68,0.6,0.68,220000,0
PX,05/19/2009,6.7,6.7,6.5,6.6,4648000,974600
SCC,05/19/2009,39,40,38.5,39.5,1009000,-20000000
UPM,05/19/2009,0.0075,0.0075,0.0075,0.0075,24000000,0
OPM,05/19/2009,0.014,0.014,0.014,0.014,11100000,0
OPMB,05/19/2009,0.014,0.014,0.014,0.014,20600000,0
OV,05/19/2009,0.013,0.014,0.013,0.013,162000000,-6500
PERC,05/19/2009,6.2,6.4,6.2,6.4,61000,0
ACPA,05/19/2009,515,515,505,505,10040,0
