^FINANCIAL,08/07/2008,679.32,685.33,677.92,683.58,219508,48153
ASIA,08/07/2008,8.1,8.1,8,8,25000,0
BDO,08/07/2008,42,43.5,42,43,997600,21757350
BPI,08/07/2008,44,44.5,44,44,2054300,9769250
CHIB,08/07/2008,560,575,560,570,6760,-3032000
MBT,08/07/2008,40.5,41,40,41,858500,23786000
PBC,08/07/2008,29,29,29,29,100,0
PNB,08/07/2008,31,31,30,30,387200,-150000
RCB,08/07/2008,17.25,17.25,17,17,273500,0
SECB,08/07/2008,58,58.5,57.5,58.5,32800,0
UBP,08/07/2008,31.5,31.5,31.5,31.5,143900,-2050650
ATRK,08/07/2008,5.3,5.3,5.3,5.3,1000,0
BKD,08/07/2008,1.38,1.4,1.38,1.4,78000,0
COL,08/07/2008,5.5,5.5,5.2,5.3,1147000,-1926600
FAF,08/07/2008,0.6,0.6,0.6,0.6,100000,0
FFI,08/07/2008,5.8,5.8,5.8,5.8,3000,0
I,08/07/2008,2.8,2.9,2.8,2.85,891000,0
MFC,08/07/2008,1490,1490,1490,1490,10,0
NRCP,08/07/2008,2.26,2.3,2.26,2.28,225000,0
PSE,08/07/2008,670,680,650,680,22000,0
SLF,08/07/2008,1700,1700,1700,1700,80,0
V,08/07/2008,1.38,1.42,1.38,1.38,520000,0
^INDUSTRIAL,08/07/2008,3139.2,3176.42,3105.72,3113.71,528014,-94110
AP,08/07/2008,5.7,5.8,5.6,5.7,13809000,-8658300
EDC,08/07/2008,4.6,4.6,4.45,4.5,13305000,-3085450
FGEN,08/07/2008,31,32.5,30,30,583900,-3814100
FPH,08/07/2008,32,36,32,33.5,3639900,-13205400
MER,08/07/2008,58.5,60.5,58.5,59,2314700,-29701150
MWC,08/07/2008,17,17,16.75,16.75,267700,54400
PCOR,08/07/2008,6.2,6.2,6.1,6.2,622000,-460700
PNX,08/07/2008,3.4,3.4,3.4,3.4,24000,0
PWR,08/07/2008,0.21,0.25,0.21,0.22,2010000,0
TA,08/07/2008,1.04,1.04,1,1.02,249000,0
AMC,08/07/2008,5,5,5,5,5000,-25000
GSMI,08/07/2008,19,19,19,19,500,0
JFC,08/07/2008,37.5,37.5,36.5,36.5,478900,-8574200
PIP,08/07/2008,2.2,2.2,2.2,2.2,2037000,0
RFM,08/07/2008,0.44,0.44,0.44,0.44,10000,0
SMB,08/07/2008,8.7,9.2,8.7,9.2,1502000,4307600
SMC,08/07/2008,44,44.5,44,44,24600,0
SMCB,08/07/2008,44.5,45,44.5,45,67400,-779300
TUNA,08/07/2008,1.44,1.44,1.38,1.4,600000,0
URC,08/07/2008,11.25,11.25,11.25,11.25,2124200,-23784750
VITA,08/07/2008,0.29,0.29,0.29,0.29,120000,0
CMT,08/07/2008,0.85,0.85,0.82,0.84,3160000,-318200
EEI,08/07/2008,2.36,2.44,2.32,2.32,4076000,-241080
HLCM,08/07/2008,5.5,5.5,5.5,5.5,52000,0
RCM,08/07/2008,2.02,2.08,2.02,2.08,14000,-8080
T,08/07/2008,4.5,4.6,4.5,4.55,354000,0
COAT,08/07/2008,2.46,2.65,2.42,2.42,7141000,-5648380
EURO,08/07/2008,1.88,1.88,1.88,1.88,1000,0
SPH,08/07/2008,3.85,3.85,3.75,3.75,71000,-168750
^HOLDING,08/07/2008,1474.75,1476.05,1460.34,1468.59,465292,15208
ABA,08/07/2008,0.01,0.01,0.01,0.01,105000000,0
ABAB,08/07/2008,0.01,0.01,0.01,0.01,10000000,0
AC,08/07/2008,310,315,307.5,312.5,213500,4919800
ACR,08/07/2008,0.66,0.73,0.66,0.71,2890000,0
AEV,08/07/2008,7,7.1,7,7,1248000,350000
AGI,08/07/2008,3.7,3.7,3.65,3.65,975000,967250
AJO,08/07/2008,0.0675,0.0675,0.0625,0.0625,14000000,0
ANS,08/07/2008,2.95,2.95,2.95,2.95,56000,0
APC,08/07/2008,0.39,0.44,0.39,0.41,4260000,0
APO,08/07/2008,2.04,2.04,2,2,1397000,0
ATN,08/07/2008,4.9,5,4.75,5,1319000,0
ATNB,08/07/2008,5,5.2,4.85,5.2,313000,0
BPC,08/07/2008,1.36,1.62,1.34,1.54,134887000,-2542300
CRC,08/07/2008,7.5,7.5,7.5,7.5,10000,-75000
DMC,08/07/2008,5,5.3,5,5,5200000,-18200400
FDC,08/07/2008,1.98,2.06,1.96,1.98,4305000,0
HI,08/07/2008,1.54,1.6,1.52,1.56,263000,-192000
JGS,08/07/2008,7.6,7.7,7.5,7.7,290000,-1252000
LIHC,08/07/2008,11.5,11.75,11.25,11.5,324000,-157500
MIC,08/07/2008,3.1,3.1,2.8,2.9,620000,0
PA,08/07/2008,0.13,0.13,0.12,0.125,55000000,0
SINO,08/07/2008,0.24,0.25,0.24,0.24,15730000,0
SM,08/07/2008,300,300,297.5,300,369890,31391000
SPM,08/07/2008,1.06,1.06,1.06,1.06,3000,0
UNI,08/07/2008,0.14,0.14,0.14,0.14,650000,0
WIN,08/07/2008,0.2,0.215,0.2,0.205,3280000,0
^PROPERTY,08/07/2008,980.17,980.58,954.99,955.89,480294,-110640
ALI,08/07/2008,11,11,10.5,10.5,6532700,-16000375
ARA,08/07/2008,0.35,0.35,0.35,0.35,100000,0
BEL,08/07/2008,0.75,0.77,0.73,0.76,1510000,-433400
BRN,08/07/2008,3.25,3.55,3.25,3.45,6975000,-1555350
CDC,08/07/2008,1.5,1.5,1.5,1.5,30000,0
CEI,08/07/2008,0.08,0.0825,0.0775,0.0825,30200000,0
CHI,08/07/2008,2.28,2.3,2.28,2.3,60000,-124200
CYBR,08/07/2008,0.31,0.33,0.3,0.32,10140000,0
ELI,08/07/2008,0.45,0.46,0.45,0.45,1790000,0
ETON,08/07/2008,2.28,2.28,2.1,2.1,10000,0
EVER,08/07/2008,0.14,0.145,0.14,0.145,2260000,0
FLI,08/07/2008,0.85,0.88,0.84,0.86,65630000,-6359200
HP,08/07/2008,2.44,2.44,2.44,2.44,10000,0
IRC,08/07/2008,0.008,0.008,0.008,0.008,28000000,0
IRCB,08/07/2008,0.0085,0.0085,0.0085,0.0085,5000000,0
LND,08/07/2008,0.43,0.47,0.43,0.47,410000,0
MEG,08/07/2008,1.7,1.7,1.62,1.64,90732000,-81669440
MPI,08/07/2008,3.8,4.35,3.8,4,2195000,127500
MRC,08/07/2008,0.26,0.29,0.26,0.27,4100000,-27100
PHES,08/07/2008,0.215,0.225,0.205,0.225,13260000,2250
PO,08/07/2008,3.1,3.1,3.1,3.1,10000,0
PRMX,08/07/2008,3.85,3.85,3.85,3.85,35000,0
RLC,08/07/2008,7.8,7.9,7.7,7.8,5510000,16988400
RLT,08/07/2008,0.34,0.38,0.34,0.37,3760000,0
SMDC,08/07/2008,2.04,2.06,2.04,2.06,260000,0
SMPH,08/07/2008,7.9,7.9,7.7,7.8,10191000,-8099200
SUN,08/07/2008,0.36,0.36,0.36,0.36,130000,0
VLL,08/07/2008,2.6,2.65,2.48,2.48,13299000,-13490000
^SERVICE,08/07/2008,1509.95,1513.01,1502.99,1510.66,913755,-125176
