^FINANCIAL,06/16/2008,667.17,686.75,666.77,685.73,184292,80032
ASIA,06/16/2008,8.5,8.6,8.5,8.5,80000,0
BDO,06/16/2008,44,46.5,44,46.5,633300,13626750
BPI,06/16/2008,48.5,50.5,48.5,50,1718000,52145750
CHIB,06/16/2008,575,575,570,575,1640,0
CSB,06/16/2008,25,25,25,25,300,0
MBT,06/16/2008,36,37.5,36,37.5,1030600,19308750
PNB,06/16/2008,32.5,33,32,32,81600,-1000700
PSB,06/16/2008,40,40,40,40,152600,-2980000
RCB,06/16/2008,17.25,17.5,17.25,17.25,146200,-862500
SECB,06/16/2008,58.5,61,58.5,61,194800,0
UBP,06/16/2008,34,34,34,34,6600,88400
COL,06/16/2008,5.1,5.1,5,5,797000,0
I,06/16/2008,2.95,3,2.9,2.95,26000,0
NRCP,06/16/2008,2.34,2.34,2.3,2.3,157000,0
PCIL,06/16/2008,1.58,1.58,1.58,1.58,1000,0
PSE,06/16/2008,590,615,590,615,1500,0
SLF,06/16/2008,1860,1870,1860,1870,540,-168300
V,06/16/2008,1.26,1.26,1.26,1.26,300000,-126000
^INDUSTRIAL,06/16/2008,3101.12,3183.04,3101.12,3179.27,670530,22842
AP,06/16/2008,5.4,5.5,5.4,5.5,5171000,-5500000
EDC,06/16/2008,5.2,5.3,5.2,5.3,8700000,-26098700
FGEN,06/16/2008,30.5,31,30.5,30.5,1325000,6545850
FPH,06/16/2008,24.75,26,24.75,25,1433000,7968200
MER,06/16/2008,47.5,49.5,47.5,49,2697600,33762900
MWC,06/16/2008,18,18,17.75,18,3272100,-12968700
PCOR,06/16/2008,6.3,6.4,6.2,6.2,34912000,3808900
PNX,06/16/2008,5.2,5.5,5.2,5.5,70000,0
TA,06/16/2008,1.08,1.08,1.04,1.04,663000,-20800
AMC,06/16/2008,5.1,5.1,5.1,5.1,508000,2590800
CAC,06/16/2008,1.76,1.76,1.76,1.76,5000,0
GSMI,06/16/2008,21,21,21,21,23200,0
JFC,06/16/2008,37.5,40.5,37.5,40,1333900,11810900
PIP,06/16/2008,2.65,2.65,2.6,2.65,694000,0
SMB,06/16/2008,8.3,8.3,8.3,8.3,350000,-830000
SMC,06/16/2008,41,41,40.5,41,138200,0
SMCB,06/16/2008,41.5,42,41.5,42,78900,621350
TUNA,06/16/2008,1.46,1.46,1.44,1.44,341000,0
URC,06/16/2008,12.75,13.25,12.75,13,212800,1306225
VITA,06/16/2008,0.31,0.31,0.31,0.31,120000,0
CA,06/16/2008,78.5,78.5,78.5,78.5,1100,0
CMT,06/16/2008,0.88,0.92,0.88,0.92,1260000,0
EEI,06/16/2008,2.36,2.36,2.36,2.36,8909000,82600
HLCM,06/16/2008,5.1,5.4,5.1,5.4,1053000,529200
