^FINANCIAL,11/06/2008,509.07,513.3,508.43,511.07,163645,-1888
ASIA,11/06/2008,5,5,5,5,1000,0
BDO,11/06/2008,24.5,24.5,23.75,24,703400,-5402700
BPI,11/06/2008,40,41.5,40,41,2676800,18508300
CHIB,11/06/2008,410,410,407.5,407.5,140,-16400
EIBA,11/06/2008,0.17,0.17,0.16,0.16,100000,0
MBT,11/06/2008,24,25,24,24.75,1021900,-9883950
PNB,11/06/2008,20.25,21,20.25,20.5,80600,-896700
RCB,11/06/2008,11.25,11.25,10.75,10.75,192900,0
SECB,11/06/2008,38,38,37.5,37.5,99600,-2989450
UBP,11/06/2008,25.5,26,25.5,25.5,51100,0
COL,11/06/2008,3.5,3.5,3.4,3.45,71000,-21000
I,11/06/2008,3.6,3.75,3.6,3.6,30000,0
MED,11/06/2008,0.25,0.25,0.25,0.25,50000,0
NRCP,11/06/2008,1.44,1.44,1.44,1.44,1146000,0
PSE,11/06/2008,215,215,191,192,8710,-1186560
^INDUSTRIAL,11/06/2008,2456.35,2502.64,2446.58,2482.6,619715,-123754
AP,11/06/2008,3.85,3.85,3.7,3.75,14638000,-40181550
EDC,11/06/2008,3,3.15,2.95,3.05,68961000,14833900
FGEN,11/06/2008,13.25,14.25,13.25,13.75,3309600,-10828475
FPH,11/06/2008,16.75,17.75,16.75,17.25,1901900,-14186525
MER,11/06/2008,60.5,63.5,60,62.5,1756100,-16528250
MWC,11/06/2008,14.25,14.75,14,14.5,5236900,-656500
PCOR,11/06/2008,4.95,4.95,4.9,4.95,559000,-9800
PNX,11/06/2008,3.3,3.3,3.3,3.3,109000,0
PWR,11/06/2008,0.13,0.13,0.13,0.13,4000000,0
TA,11/06/2008,0.8,0.8,0.8,0.8,410000,0
AMC,11/06/2008,4.4,4.4,4.35,4.35,117000,439350
CAC,11/06/2008,2.46,2.46,2.46,2.46,30000,0
GSMI,11/06/2008,16,16,16,16,10000,0
JFC,11/06/2008,40,42,39.5,41,1690800,-49841250
