^FINANCIAL,07/17/2008,620.51,621.37,613.77,616.11,250600,41498
ASIA,07/17/2008,8.3,8.3,7.9,7.9,20000,0
BDO,07/17/2008,38.5,38.5,37.5,37.5,571800,-16493200
BPI,07/17/2008,38.5,39,38,39,3620000,90356500
CHIB,07/17/2008,550,550,550,550,240,0
MBT,07/17/2008,32.5,32.5,31,31.5,1495300,-30651600
PNB,07/17/2008,24.5,25,24,24,407700,2138875
RCB,07/17/2008,14.75,14.75,14.5,14.75,448200,-2632875
SECB,07/17/2008,55,55,54,54.5,418800,0
UBP,07/17/2008,30.5,30.5,30,30,12300,-358500
BKD,07/17/2008,1.34,1.34,1.34,1.34,10000,-13400
BLFI,07/17/2008,1.32,1.32,1.32,1.32,30000,0
COL,07/17/2008,4.6,4.6,4.4,4.6,30000,0
FMIC,07/17/2008,35,37.5,35,37.5,6800,0
I,07/17/2008,2.75,2.75,2.75,2.75,20000,0
NRCP,07/17/2008,2.16,2.18,2.14,2.18,485000,-847000
PSE,07/17/2008,615,620,615,620,540,0
SLF,07/17/2008,1750,1750,1750,1750,90,0
V,07/17/2008,1.22,1.24,1.22,1.24,1072000,0
^INDUSTRIAL,07/17/2008,2930.35,2964.49,2930.35,2946.6,407745,32618
AP,07/17/2008,5.1,5.1,5.1,5.1,5385000,16575000
EDC,07/17/2008,4.6,4.65,4.6,4.65,27953000,-27910400
FGEN,07/17/2008,26,26,25.5,25.5,200,0
FPH,07/17/2008,25,25,24.5,24.75,309300,895950
MER,07/17/2008,52.5,52.5,51.5,51.5,2028600,18830200
MWC,07/17/2008,16.75,17,16.5,16.5,3207400,4798175
PCOR,07/17/2008,6.1,6.1,5.9,5.9,260000,-929800
PNX,07/17/2008,3.1,3.1,2.95,3,112000,3000
TA,07/17/2008,0.96,0.98,0.96,0.98,150000,0
AMC,07/17/2008,5,5,4.95,4.95,21000,0
JFC,07/17/2008,34,36,34,35.5,1864400,23638350
ROX,07/17/2008,3.2,3.2,3.2,3.2,26000,0
SMB,07/17/2008,8.4,8.4,8.3,8.4,485000,-2784000
SMC,07/17/2008,40,40,39.5,40,60600,0
SMCB,07/17/2008,40.5,41,40,41,34400,121500
TUNA,07/17/2008,1.28,1.28,1.24,1.26,131000,0
URC,07/17/2008,10.5,10.5,10.25,10.5,136900,-302400
VITA,07/17/2008,0.29,0.29,0.28,0.29,730000,0
CMT,07/17/2008,0.84,0.85,0.83,0.85,480000,0
EEI,07/17/2008,2.02,2.02,2,2.02,74000,-92940
HLCM,07/17/2008,5.5,5.7,5.4,5.7,1036000,0
RCM,07/17/2008,1.74,1.74,1.74,1.74,9000,15660
T,07/17/2008,4,4,3.95,3.95,142000,-76000
COAT,07/17/2008,2.34,2.34,2.32,2.34,225000,-163800
MVC,07/17/2008,0.58,0.58,0.58,0.58,250000,0
^HOLDING,07/17/2008,1261.26,1267.96,1247.06,1248.09,272158,3346
ABA,07/17/2008,0.007,0.007,0.007,0.007,2000000,0
AC,07/17/2008,257.5,260,252.5,255,369710,19772150
AEV,07/17/2008,6.9,6.9,6.7,6.8,9266000,-3598000
AGI,07/17/2008,2.65,2.7,2.6,2.65,4162000,2380900
AJO,07/17/2008,0.049,0.05,0.049,0.05,21100000,0
ANS,07/17/2008,2.8,2.8,2.8,2.8,2000,0
APC,07/17/2008,0.3,0.3,0.29,0.29,500000,0
APO,07/17/2008,2.14,2.16,2.02,2.16,688000,0
