^FINANCIAL,01/29/2008,775.89,785.09,775.89,780.97,580915,16871
ASIA,01/29/2008,7.1,7.1,7.1,7.1,7000,0
BDO,01/29/2008,54.5,55,54,54.5,1850800,-37241850
BPI,01/29/2008,62,63,62,62.5,4025100,81993650
CHIB,01/29/2008,620,620,610,610,2300,-1374500
CSB,01/29/2008,25,25,25,25,500,0
EIBA,01/29/2008,0.35,0.38,0.35,0.35,1840000,0
EIBB,01/29/2008,0.37,0.39,0.36,0.36,12320000,0
MBT,01/29/2008,45.5,45.5,44.5,44.5,3742600,-8804550
PNB,01/29/2008,40,40,39,39,206400,-7237000
PTC,01/29/2008,61,61,61,61,2000,0
RCB,01/29/2008,19.25,19.25,18.75,19,636500,-7223375
UBP,01/29/2008,34.5,35,34.5,34.5,190700,-5285000
BKD,01/29/2008,1.18,1.28,1.18,1.26,24000,0
COL,01/29/2008,8.1,8.1,8.1,8.1,199000,40500
FAF,01/29/2008,0.72,0.72,0.72,0.72,5050000,0
FMIC,01/29/2008,42,42,42,42,5000,0
I,01/29/2008,3.95,3.95,3.95,3.95,115000,0
MFC,01/29/2008,1470,1470,1470,1470,180,264600
NRCP,01/29/2008,2.8,2.8,2.75,2.75,375000,-16800
PSE,01/29/2008,820,820,800,800,2930,0
SLF,01/29/2008,1890,1960,1890,1960,2010,1757800
V,01/29/2008,1.54,1.62,1.54,1.56,827000,-1540
^INDUSTRIAL,01/29/2008,3951.84,3977.22,3927.16,3929.79,582237,-56512
AP,01/29/2008,4.7,4.7,4.6,4.65,1055000,0
EDC,01/29/2008,5.7,5.7,5.7,5.7,13094000,1584600
FGEN,01/29/2008,46,46,45.5,45.5,329500,-1527850
FPH,01/29/2008,54.5,55,52,52,572700,-10524750
MER,01/29/2008,80.5,82,79,79.5,2666700,-11014150
MWC,01/29/2008,17.5,17.75,17.25,17.25,5921900,-26922075
PCOR,01/29/2008,5.4,5.6,5.3,5.4,7655000,-7328200
PNX,01/29/2008,5.6,5.7,5.4,5.7,175000,0
TA,01/29/2008,1.08,1.08,1.04,1.04,1264000,312000
AMC,01/29/2008,4.95,5,4.95,5,2504000,-150000
CAC,01/29/2008,1.8,1.84,1.8,1.84,30000,0
GSMI,01/29/2008,20,20,20,20,75000,-1500000
JFC,01/29/2008,49,50,49,49.5,370400,12215700
RFM,01/29/2008,0.6,0.6,0.6,0.6,680000,0
ROX,01/29/2008,2.8,2.8,2.75,2.75,100000,0
SMC,01/29/2008,54.5,54.5,54.5,54.5,19900,0
SMCB,01/29/2008,55,55,54.5,55,138200,-7052000
TUNA,01/29/2008,1.68,1.68,1.6,1.6,2556000,0
URC,01/29/2008,12.25,12.75,12.25,12.5,1613500,-5028000
VITA,01/29/2008,0.35,0.35,0.35,0.35,100000,0
CA,01/29/2008,35,35,35,35,2000,0
CMT,01/29/2008,0.72,0.73,0.7,0.71,3400000,-35500
EEI,01/29/2008,2.42,2.44,2.4,2.4,8042000,-408800
FED,01/29/2008,7.2,7.2,7.2,7.2,4000,0
HLCM,01/29/2008,7,7,7,7,30000,0
T,01/29/2008,6.9,7.2,6.8,7.2,372000,0
COAT,01/29/2008,3.4,3.4,3.35,3.4,18000,0
PCP,01/29/2008,0.235,0.235,0.23,0.23,1070000,-16450
PMPC,01/29/2008,7.1,7.1,7.1,7.1,3000,0
SPH,01/29/2008,6.5,6.8,6.4,6.4,932000,883200
^HOLDING,01/29/2008,1704.35,1723.14,1701.56,1707.12,445597,-15098
AAA,01/29/2008,0.44,0.44,0.44,0.44,40000,0
AC,01/29/2008,457.5,462.5,455,460,416220,-1642625
ACR,01/29/2008,0.59,0.6,0.59,0.6,200000,0
AEV,01/29/2008,6.6,6.6,6.6,6.6,12771000,0
AGI,01/29/2008,4.4,4.45,4.3,4.35,789000,-2827550
AJO,01/29/2008,0.0825,0.0825,0.08,0.08,20800000,16000
ANS,01/29/2008,3.2,3.2,3.2,3.2,551000,0
APC,01/29/2008,0.43,0.43,0.43,0.43,300000,0
APM,01/29/2008,0.013,0.014,0.013,0.013,21900000,288300
APO,01/29/2008,2.2,2.2,2.04,2.1,1344000,0
ATN,01/29/2008,2.28,2.3,2.14,2.24,249000,0
ATNB,01/29/2008,2.2,2.42,2.2,2.42,236000,0
BPC,01/29/2008,3.25,3.25,2.95,2.95,18805000,-26065700
DMC,01/29/2008,8.3,8.3,8,8.2,3377000,-7334100
FDC,01/29/2008,4.3,4.3,4.1,4.1,240000,-482000
JGS,01/29/2008,10,10,9.9,9.9,26000,0
KPH,01/29/2008,1.52,1.52,1.52,1.52,1000,0
LIHC,01/29/2008,11.25,11.75,11.25,11.75,94000,0
MED,01/29/2008,0.46,0.46,0.46,0.46,200000,0
MHC,01/29/2008,0.3,0.3,0.3,0.3,100000,0
MIC,01/29/2008,4.8,4.9,4.55,4.6,744000,-47000
PA,01/29/2008,0.13,0.13,0.12,0.125,29590000,0
PAL,01/29/2008,5.5,5.5,5.1,5.1,54000,0
PRIM,01/29/2008,0.5,0.5,0.5,0.5,130000,0
SINO,01/29/2008,0.26,0.26,0.26,0.26,1200000,0
SM,01/29/2008,300,305,297.5,300,208930,22780375
SOC,01/29/2008,1.44,1.44,1.44,1.44,220000,216000
SPM,01/29/2008,1.2,1.2,1.2,1.2,103000,0
UNI,01/29/2008,0.145,0.15,0.145,0.145,3090000,0
