^FINANCIAL,05/26/2008,709.49,712.35,706.41,711.52,140437,13065
ASIA,05/26/2008,9.3,9.3,8.9,8.9,55000,0
BDO,05/26/2008,46.5,47,46,46.5,832400,-1843350
BPI,05/26/2008,52,53,52,53,454700,5472850
CHIB,05/26/2008,585,585,575,580,7060,-3526150
CHTR,05/26/2008,31,31,31,31,100,0
CSB,05/26/2008,25,25,25,25,500,0
MBT,05/26/2008,39,39,38.5,39,1001700,12880200
PNB,05/26/2008,35,35,35,35,137900,0
PSB,05/26/2008,44,44,41.5,43.5,14600,87000
RCB,05/26/2008,18.25,19.5,18.25,19.25,1208700,290700
SECB,05/26/2008,61,61,60,60,7100,0
UBP,05/26/2008,32,33,32,33,76000,0
COL,05/26/2008,6.5,6.6,6.4,6.4,137000,-296100
FAF,05/26/2008,0.65,0.65,0.65,0.65,100000,0
FFI,05/26/2008,5.8,5.8,5.8,5.8,12000,0
MFC,05/26/2008,1600,1600,1600,1600,450,0
NRCP,05/26/2008,2.48,2.48,2.46,2.46,11000,0
PCIL,05/26/2008,1.54,1.54,1.5,1.5,640000,0
^INDUSTRIAL,05/26/2008,3459.99,3467.85,3417.55,3467.85,396329,-97720
AP,05/26/2008,5.3,5.3,5.2,5.3,5182000,460900
EDC,05/26/2008,5.7,5.7,5.6,5.7,1659000,5793000
FGEN,05/26/2008,34,34,33,34,228100,552050
FPH,05/26/2008,38,38,37.5,38,218400,306600
MER,05/26/2008,63,64,62,63,1647800,-57129350
MWC,05/26/2008,17.5,17.75,17.5,17.75,587600,-1933075
PCOR,05/26/2008,5.7,5.7,5.6,5.7,9324000,-28725700
PNX,05/26/2008,5.4,5.4,5.4,5.4,2000,0
TA,05/26/2008,1.16,1.18,1.14,1.16,499000,0
AMC,05/26/2008,5.2,5.2,5.2,5.2,45000,119600
CAC,05/26/2008,1.72,1.72,1.72,1.72,5000,0
GSMI,05/26/2008,18.5,18.5,18.5,18.5,32400,540200
JFC,05/26/2008,44,44,43.5,44,375400,13227200
PIP,05/26/2008,2.75,2.75,2.7,2.7,33000,0
SMB,05/26/2008,8.3,8.3,8.2,8.3,8235000,0
SMC,05/26/2008,42,42.5,41.5,42.5,43300,0
SMCB,05/26/2008,44.5,44.5,43,44,1208600,-24268050
TUNA,05/26/2008,1.66,1.68,1.62,1.66,100000,0
URC,05/26/2008,13.25,13.25,13.25,13.25,1000000,-4550050
VITA,05/26/2008,0.3,0.31,0.3,0.31,320000,0
EEI,05/26/2008,2.8,2.85,2.75,2.85,862000,-1120000
HLCM,05/26/2008,5.2,5.4,5,5.4,390000,0
RCM,05/26/2008,2.3,2.3,2.3,2.3,100000,0
T,05/26/2008,4.9,5.1,4.9,5.1,1667000,0
COAT,05/26/2008,2.75,2.75,2.75,2.75,3623000,-1353000
MVC,05/26/2008,0.64,0.64,0.64,0.64,100000,0
PCP,05/26/2008,0.2,0.21,0.2,0.205,1740000,0
SPH,05/26/2008,4.95,4.95,4.85,4.85,86000,358900
^HOLDING,05/26/2008,1541.99,1552.76,1526.23,1541.91,214626,84543
AC,05/26/2008,340,347.5,335,345,328170,97070750
AEV,05/26/2008,7.2,7.2,7.2,7.2,8124000,6789600
AGI,05/26/2008,3.45,3.5,3.4,3.4,3639000,-4724950
AJO,05/26/2008,0.0675,0.0675,0.0675,0.0675,2000000,0
ANS,05/26/2008,2.95,2.95,2.95,2.95,2000,0
APC,05/26/2008,0.42,0.42,0.4,0.4,5790000,41000
APM,05/26/2008,0.013,0.013,0.013,0.013,17900000,0
APO,05/26/2008,2.38,2.38,2.34,2.34,268000,0
ATN,05/26/2008,6,6.1,6,6.1,369000,0
ATNB,05/26/2008,6,6.2,6,6.2,112000,0
BPC,05/26/2008,2.42,2.44,2.38,2.44,2694000,-3389440
CRC,05/26/2008,3.15,3.15,3.15,3.15,2000,0
DMC,05/26/2008,6.7,6.7,6.7,6.7,34000,0
FDC,05/26/2008,2.95,2.95,2.9,2.9,150000,0
LIHC,05/26/2008,6.3,6.4,6.3,6.4,32000,0
MHC,05/26/2008,0.32,0.32,0.32,0.32,140000,0
MIC,05/26/2008,3.8,3.8,3.5,3.8,177000,74000
PA,05/26/2008,0.1,0.1,0.0975,0.0975,5600000,0
PAL,05/26/2008,4,4,4,4,5000,0
POPI,05/26/2008,0.37,0.37,0.37,0.37,100000,0
SINO,05/26/2008,0.28,0.28,0.27,0.27,3290000,33600
SM,05/26/2008,252.5,252.5,252.5,252.5,55350,-11498850
SOC,05/26/2008,1.48,1.48,1.48,1.48,150000,148000
^PROPERTY,05/26/2008,1056.69,1063.68,1049.76,1052.53,195101,-41931
ALHI,05/26/2008,6.6,7,6.6,6.8,131000,0
ALI,05/26/2008,10.75,11,10.75,10.75,6517700,-26540675
BEL,05/26/2008,0.9,0.9,0.9,0.9,40000,0
BRN,05/26/2008,3.15,3.15,3,3,145000,0
CEI,05/26/2008,0.0675,0.0675,0.0675,0.0675,2800000,0
CYBR,05/26/2008,0.28,0.28,0.28,0.28,2300000,0
ELI,05/26/2008,0.58,0.58,0.58,0.58,50000,0
ETON,05/26/2008,3,3,2.95,2.95,14000,0
EVER,05/26/2008,0.14,0.14,0.14,0.14,850000,0
FLI,05/26/2008,1,1,0.99,0.99,40210000,4641000
IRCB,05/26/2008,0.0095,0.0095,0.0095,0.0095,1000000,0
LND,05/26/2008,0.62,0.62,0.62,0.62,140000,0
MEG,05/26/2008,2.02,2.04,2,2.02,32303000,-21580440
MRC,05/26/2008,0.26,0.26,0.26,0.26,610000,0
PHES,05/26/2008,0.21,0.21,0.205,0.205,27990000,0
RLC,05/26/2008,11.25,11.25,11,11.25,373300,-398000
RLT,05/26/2008,0.38,0.38,0.37,0.37,2030000,0
SLI,05/26/2008,1.04,1.04,1.04,1.04,272000,0
SMDC,05/26/2008,2.28,2.28,2.24,2.24,415000,215200
SMPH,05/26/2008,8,8,7.9,7.9,403000,505600
UW,05/26/2008,0.15,0.15,0.15,0.15,200000,0
VLL,05/26/2008,3.2,3.25,3.2,3.2,683000,1225600
^SERVICE,05/26/2008,1566.41,1566.41,1551.59,1553.31,501933,-171598
ABS,05/26/2008,19.5,19.5,19.5,19.5,2100,0
GMA7,05/26/2008,7.6,7.6,7.5,7.6,484000,0
DGTL,05/26/2008,1.46,1.5,1.46,1.5,820000,0
GLO,05/26/2008,1265,1265,1260,1265,99730,-5977900
PLTL,05/26/2008,7.3,7.4,7.3,7.4,408000,-1373800
TEL,05/26/2008,2670,2670,2640,2645,113710,-164330000
BHI,05/26/2008,0.15,0.155,0.15,0.155,9620000,0
DFNN,05/26/2008,8.8,8.8,8.8,8.8,2000,0
ION,05/26/2008,1.2,1.2,1.2,1.2,71000,0
IP,05/26/2008,5.3,5.6,5.3,5.6,532000,0
IS,05/26/2008,0.0875,0.0875,0.085,0.085,35800000,0
ISM,05/26/2008,0.028,0.028,0.027,0.028,5300000,27000
MUSX,05/26/2008,0.2,0.21,0.2,0.205,2460000,0
TBGI,05/26/2008,3.25,3.35,3.2,3.3,747000,213200
WEB,05/26/2008,0.039,0.039,0.038,0.039,17600000,39000
ICT,05/26/2008,32.5,33,32.5,32.5,654900,-913250
KPM,05/26/2008,2.5,2.5,2.5,2.5,542000,1225000
LSC,05/26/2008,1.26,1.26,1.26,1.26,15000,0
DHC,05/26/2008,9.9,10,9.9,10,49000,0
LR,05/26/2008,2.12,2.12,2.08,2.08,401000,-848000
WPI,05/26/2008,0.61,0.62,0.61,0.62,11940000,0
JTH,05/26/2008,2.08,2.3,2.08,2.3,11000,0
LOTO,05/26/2008,9.9,9.9,9.8,9.8,36000,0
MAC,05/26/2008,4.4,4.4,4.1,4.1,60000,0
PAX,05/26/2008,4,4.2,3.9,3.9,5543000,40700
PEP,05/26/2008,0.98,1.02,0.98,0.99,1010000,299200
^MINING-OIL,05/26/2008,7367.35,7406.05,7321.72,7358.22,199590,-22542
APX,05/26/2008,4.4,4.4,4.3,4.3,110000,0
APXB,05/26/2008,4.4,4.4,4.4,4.4,52000,0
AR,05/26/2008,0.0075,0.0075,0.0075,0.0075,126000000,0
AT,05/26/2008,15.5,15.75,15.25,15.5,1595200,14025950
BC,05/26/2008,19.75,20,19.75,20,4100,0
DIZ,05/26/2008,4.2,4.2,4.1,4.1,4000,0
GEO,05/26/2008,1.16,1.18,1.14,1.14,4815000,78660
LC,05/26/2008,0.28,0.29,0.28,0.29,9330000,0
LCB,05/26/2008,0.29,0.29,0.29,0.29,6050000,0
MA,05/26/2008,0.016,0.016,0.016,0.016,2000000,0
MAB,05/26/2008,0.017,0.017,0.017,0.017,500000,0
NI,05/26/2008,12,12.25,11.5,11.75,105600,0
OM,05/26/2008,0.0095,0.0095,0.009,0.0095,19000000,0
PX,05/26/2008,7.3,7.4,7.2,7.3,21004000,-35664200
UPM,05/26/2008,0.5,0.53,0.5,0.53,110000,0
VUL,05/26/2008,0.96,0.96,0.96,0.96,400000,0
BSC,05/26/2008,0.245,0.245,0.24,0.245,3310000,34300
OPM,05/26/2008,0.024,0.024,0.024,0.024,30800000,0
OPMB,05/26/2008,0.025,0.025,0.025,0.025,51100000,-630000
OV,05/26/2008,0.032,0.032,0.032,0.032,142200000,-387200
PERC,05/26/2008,10.25,10.25,10.25,10.25,74900,0
GMAP,05/26/2008,7.2,7.3,7.2,7.2,2125000,-12091300
ICTV,05/26/2008,1.2,1.98,1.2,1.98,30000,0
^ALLSHARES,05/26/2008,1752.02,1752.02,1742.44,1748.88,0,0
^PSEi,05/26/2008,2842.71,2842.89,2829.93,2840.52,1648019,-248266
