^FINANCIAL,02/19/2010,628.14,639,628.14,635.64,438860,41643
ASIA,02/19/2010,4.9,5,4.8,5,61000,0
BDO,02/19/2010,37.5,38.5,37.5,38,1496500,-10329100
BPI,02/19/2010,44,46,44,45,3504400,48532050
CHIB,02/19/2010,355,355,355,355,560,0
CHTR,02/19/2010,25,25,25,25,5000,0
MBT,02/19/2010,42,43,42,42.5,4178200,2656700
PNB,02/19/2010,22,22,21.75,22,285400,21750
PSB,02/19/2010,53.5,54,53.5,54,400,0
RCB,02/19/2010,17,17,17,17,121100,17000
SECB,02/19/2010,51,52.5,50.5,52.5,528300,0
UBP,02/19/2010,37,37.5,37,37.5,77200,750000
COL,02/19/2010,10.25,10.25,10.25,10.25,40000,0
FAF,02/19/2010,0.63,0.63,0.62,0.62,90000,0
I,02/19/2010,5,5,4.9,4.95,11000,-5000
MED,02/19/2010,0.38,0.4,0.38,0.39,340000,0
NRCP,02/19/2010,1.5,1.52,1.5,1.52,48000,0
PSE,02/19/2010,267.5,267.5,267.5,267.5,850,0
V,02/19/2010,1.34,1.36,1.32,1.36,5081000,0
^INDUSTRIAL,02/19/2010,4543.57,4551.13,4504.88,4513.18,390921,-52145
ACR,02/19/2010,0.91,0.91,0.82,0.85,10430000,0
AP,02/19/2010,11,11,10.75,11,2022600,-9826300
EDC,02/19/2010,4.9,4.95,4.85,4.95,13423000,2631350
FGEN,02/19/2010,9.4,9.4,9.3,9.4,1531000,-93000
FPH,02/19/2010,49.5,49.5,48.5,49.5,666300,-193600
MER,02/19/2010,166,167,162,162,187990,-8735030
MWC,02/19/2010,15,15,14.75,14.75,482600,-6966375
PCOR,02/19/2010,5.2,5.2,5.2,5.2,31000,0
PNX,02/19/2010,6.6,6.8,6.6,6.8,15000,0
PWR,02/19/2010,0.31,0.31,0.29,0.29,410000,0
TA,02/19/2010,1.28,1.28,1.26,1.26,272000,0
AMC,02/19/2010,7.1,7.2,7,7.2,9000,0
ANI,02/19/2010,16.25,16.5,16,16.25,1355300,4875
BMM,02/19/2010,70,70,70,70,300,0
GSMI,02/19/2010,20.5,20.5,20.5,20.5,4300,0
JFC,02/19/2010,53,54,53,53.5,148800,182800
LFM,02/19/2010,30,30.5,30,30,462500,0
PIP,02/19/2010,2.2,2.2,2.2,2.2,5524000,281600
RFM,02/19/2010,0.54,0.54,0.54,0.54,50000,0
SFI,02/19/2010,0.185,0.19,0.17,0.17,19030000,-598500
SMB,02/19/2010,8.6,8.7,8.6,8.7,3000,-17200
SMC,02/19/2010,71,71,71,71,22100,0
SMCB,02/19/2010,71.5,71.5,71,71,8600,28600
TDY,02/19/2010,3,3.25,3,3.1,125000,0
TUNA,02/19/2010,1.92,2.06,1.92,1.98,18485000,211540
URC,02/19/2010,20.5,20.75,20,20.5,4867800,-26986250
VITA,02/19/2010,0.34,0.34,0.34,0.34,30000,10200
CMT,02/19/2010,0.77,0.79,0.77,0.79,1370000,0
EEI,02/19/2010,2.55,2.55,2.55,2.55,13000,0
HLCM,02/19/2010,4.4,4.4,4.25,4.3,737000,-1754800
T,02/19/2010,3.95,3.95,3.55,3.6,171000,0
VUL,02/19/2010,0.56,0.56,0.56,0.56,20000,0
COAT,02/19/2010,2.18,2.18,2.14,2.18,21000,0
MIH,02/19/2010,1.7,1.7,1.7,1.7,10000,0
MIHB,02/19/2010,1.58,2.32,1.58,1.58,48000,0
IMI,02/19/2010,17,17,16.5,16.5,9000,0
ION,02/19/2010,1.3,1.3,1.3,1.3,20000,0
MRAY,02/19/2010,54.5,54.5,51,54.5,52300,-270000
MUSX,02/19/2010,0.11,0.115,0.11,0.115,13530000,-55000
SPH,02/19/2010,2.95,2.95,2.85,2.85,101000,0
^HOLDING,02/19/2010,1703.04,1703.04,1683.69,1689.65,262021,130210
ABA,02/19/2010,0.81,0.85,0.8,0.83,8090000,161000
AC,02/19/2010,292.5,292.5,290,292.5,413580,95487450
AEV,02/19/2010,12,12,11.5,11.75,925200,0
AGI,02/19/2010,4.9,4.9,4.75,4.85,3836000,-657600
AJO,02/19/2010,0.045,0.055,0.045,0.046,294300000,-544800
ANS,02/19/2010,2.08,2.08,2.08,2.08,26000,0
APM,02/19/2010,0.007,0.007,0.007,0.007,25000000,0
APO,02/19/2010,1.2,1.2,1.2,1.2,20000,0
ATN,02/19/2010,4.4,5,4.35,5,325000,0
ATNB,02/19/2010,9.2,9.2,9,9,145000,-1001000
