^FINANCIAL,09/28/2010,947.98,948.23,937.94,942.94,701569,104061
ASIA,09/28/2010,7.2,7.39,6.98,7.3,236400,0
BDO,09/28/2010,60.2,60.5,60,60.5,490630,21112053
BPI,09/28/2010,55.15,55.25,54.75,55,1234790,50506127
CHIB,09/28/2010,445,448,445,446,12840,2883810
CHTR,09/28/2010,22,22,22,22,100,0
MBT,09/28/2010,72.9,72.9,71.5,71.85,2199450,14703988
PBC,09/28/2010,24.5,24.5,24.5,24.5,900,0
PNB,09/28/2010,67,67,63,65.5,4367640,-3322687
RCB,09/28/2010,28.75,28.75,27.95,28.25,1131700,-2027830
SECB,09/28/2010,82.9,83,82.8,83,693500,18733567
UBP,09/28/2010,53.25,53.25,52.8,52.85,281780,847600
BKD,09/28/2010,1.15,1.15,1.15,1.15,15000,0
BLFI,09/28/2010,1.62,1.64,1.62,1.64,98000,0
COL,09/28/2010,12.44,12.44,11.5,12,67200,0
FFI,09/28/2010,6.6,6.6,6.34,6.34,10800,0
FMIC,09/28/2010,31,31,31,31,3200,0
I,09/28/2010,4.23,4.23,4,4,310000,0
MFC,09/28/2010,600,600,600,600,20,0
NRCP,09/28/2010,2.38,2.38,2.34,2.34,865000,0
PSE,09/28/2010,435,437,403,428,50680,625350
SLF,09/28/2010,1120,1125,1120,1125,150,0
V,09/28/2010,1.42,1.42,1.42,1.42,205000,0
^INDUSTRIAL,09/28/2010,6455.76,6526.32,6433.82,6526.32,1534019,30378
AP,09/28/2010,20.35,21.1,20.35,21,9755900,-49220600
ACR,09/28/2010,1.26,1.26,1.2,1.24,15559000,0
PWR,09/28/2010,0.275,0.275,0.245,0.245,750000,0
EDC,09/28/2010,6.4,6.55,6.4,6.48,55294400,29752230
FGEN,09/28/2010,13.92,14.06,13.48,13.66,27525900,-15248846
FPH,09/28/2010,68.7,69,68.1,69,621000,-9322547
MWC,09/28/2010,18.86,18.9,18.84,18.9,3594800,29121314
MER,09/28/2010,215,220,215,220,434790,77520752
PCOR,09/28/2010,7,7.19,6.9,6.9,188500,-147000
PNX,09/28/2010,7.42,7.42,7.16,7.4,307700,-146000
TA,09/28/2010,1.16,1.18,1.15,1.18,291000,0
ANI,09/28/2010,15.78,15.78,14.7,15,207000,-30600
AMC,09/28/2010,12.9,12.9,12.9,12.9,33700,0
FOOD,09/28/2010,1.57,1.57,1.54,1.54,240000,21560
GSMI,09/28/2010,29.5,29.6,29.5,29.6,15700,283200
JFC,09/28/2010,89.6,89.75,88.5,88.6,440740,-1498269
PIP,09/28/2010,2.81,2.81,2.76,2.79,5267000,-2770
PF,09/28/2010,325,325,325,325,100,0
RFM,09/28/2010,1.72,1.72,1.65,1.65,3383000,0
SMB,09/28/2010,9.79,9.79,9.51,9.61,127800,951351
SMC,09/28/2010,73.1,74,72.5,73.5,162870,14640
SFI,09/28/2010,0.225,0.225,0.21,0.224,1720000,0
TDY,09/28/2010,2.8,2.8,2.8,2.8,2000,0
CAT,09/28/2010,12,12,12,12,1000,0
